,popularity,original_title,cast,director,genres,production_companies,vote_average,release_year,budget_adj,revenue_adj,net_profit
8433,0.169913,Ghost Story,Fred Astaire|Melvyn Douglas|Douglas Fairbanks Jr.|John Houseman|Craig Wasson,John Irvin,Drama|Horror|Thriller,Universal Pictures,5.7,1981,0.0,0.0,0.0
8434,0.196736,The Burning,Brian Matthews|Leah Ayres|Brian Backer|Larry Joshua|Jason Alexander,Tony Maylam,Horror|Thriller,Miramax Films|The Cropsy Venture,5.9,1981,3597286.20728522,0.0,-3597286.20728522
8435,0.166441,Happy Birthday to Me,Melissa Sue Anderson|Glenn Ford|Lawrence Dane|Sharon Acker|Frances Hyland,J. Lee Thompson,Drama|Horror|Thriller|Mystery,Columbia Pictures Corporation|Canadian Film Development Corporation (CFDC)|Famous Players|The Birthday Film Company,5.8,1981,0.0,0.0,0.0
8436,0.161585999999999,The Funhouse,Elizabeth Berridge|Shawn Carson|Jeanne Austin|Jack McDermott|Kevin Conway,Tobe Hooper,Horror,Mace Neufeld Productions,6.0,1981,0.0,0.0,0.0
8437,0.09047,"Bianco, rosso e Verdone",Carlo Verdone|Irina Sanpiter|Elena Fabrizi|Angelo Infanti|Milena Vukotic,Carlo Verdone,Comedy,Columbia Films S.A.|Irrigazione Cinematografica,6.6,1981,0.0,0.0,0.0
8438,0.156406,Looker,Albert Finney|James Coburn|Susan Dey|Leigh Taylor-Young|Estelle Omens,Michael Crichton,Science Fiction|Thriller,Warner Bros.|The Ladd Company,4.2,1981,0.0,0.0,0.0
8439,0.143798,Caveman,Ringo Starr|Dennis Quaid|Shelley Long|Jack Gilford|Barbara Bach,Carl Gottlieb,Comedy|Adventure,Turman-Foster Company,5.9,1981,0.0,0.0,0.0
8440,0.128101,Hell Night,Linda Blair|Vince Van Patten|Peter Barton|Suki Goodwin|Kevin Brophy,Tom DeSimone,Horror,BLT Productions|Media Home Entertainment,5.9,1981,0.0,0.0,0.0
8441,0.123622,My Bloody Valentine,Paul Kelman|Lori Hallier|Neil Affleck|Keith Knight|Alf Humphreys,George Mihalka,Thriller|Horror|Mystery,Paramount Pictures|Famous Players Ltd|Canadian Film Development Corporation (CFDC)|Secret Films,6.4,1981,5276019.77068499,0.0,-5276019.77068499
8442,0.207373,Mommie Dearest,Faye Dunaway|Diana Scarwid|Steve Forrest|Howard Da Silva|Mara Hobel,Frank Perry,Drama,Paramount Pictures,6.0,1981,0.0,0.0,0.0
8443,0.100612,Wolfen,Albert Finney|Diane Venora|Edward James Olmos|Gregory Hines|Tom Noonan,Michael Wadleigh,Drama|Horror|Thriller,Orion Pictures Corporation|King-Hitzig Productions,5.6,1981,40769243.6825658,0.0,-40769243.6825658
8444,0.049718,Neighbors,John Belushi|Kathryn Walker|Cathy Moriarty|Dan Aykroyd|Tim Kazurinsky,John G. Avildsen,Comedy,Columbia Pictures,4.4,1981,20384621.8412829,71744772.5435931,51360150.70231019
8445,0.089413,Dark Night of the Scarecrow,Larry Drake|Charles Durning|Robert F. Lyons|Claude Earl Jones|Lane Smith,Frank De Felitta,TV Movie|Horror|Mystery,Wizan Productions,4.6,1981,0.0,0.0,0.0
8446,0.087937,American Pop,Ron Thompson|Lisa Jane Persky|Jeffrey Lippa|Frank De Kova|Roz Kelly,Ralph Bakshi,Animation|Music,Columbia Pictures Corporation|Bakshi Productions|Aspen Productions,6.4,1981,0.0,14389144.8291408,14389144.8291408
8447,0.071421,The Decline of Western Civilization,Alice Bag|Claude Bessey|Black Flag|Don Bolles|Dinah Cancer,Penelope Spheeris,Documentary|Music,Spheeris Films Inc.,7.2,1981,239819.080485681,0.0,-239819.080485681
8448,0.069544,Gregory's Girl,John Gordon Sinclair|Dee Hepburn|Jake D'Arcy|Clare Grogan|Robert Buchanan,Bill Forsyth,Comedy|Romance,National Film Finance Corporation (NFFC)|Lake Films|Scottish Television (STV),6.2,1981,0.0,0.0,0.0
8449,0.064153,Bloody Birthday,Lori Lethin|Melinda Cordell|Julie Brown|Susan Strasberg|JosÃ© Ferrer,Ed Hunt,Horror|Thriller,Judica Productions,6.0,1981,0.0,0.0,0.0
8450,0.062235,The Incredible Shrinking Woman,Lily Tomlin|Charles Grodin|Ned Beatty|Henry Gibson|Elizabeth Wilson,Joel Schumacher,Comedy|Family|Science Fiction,Universal Pictures,4.7,1981,0.0,0.0,0.0
8451,0.062202,Continental Divide,John Belushi|Blair Brown|Allen Garfield|Carlin Glynn|Tony Ganios,Michael Apted,Comedy|Romance,Universal Pictures|Amblin Entertainment,4.5,1981,0.0,37359584.7292802,37359584.7292802
8452,0.047479,"Vernon, Florida",Albert Bitterling|Roscoe Collins|George Harris,Errol Morris,Documentary,,5.1,1981,0.0,0.0,0.0
8453,0.059877,The Prowler,Vicky Dawson|Christopher Goutman|Lawrence Tierney|Farley Granger|Cindy Weintraub,Joseph Zito,Thriller|Horror|Mystery,Graduation,6.0,1981,2398190.80485681,0.0,-2398190.80485681
8454,0.046679,Enter the Ninja,Franco Nero|Susan George|Christopher George|Sho Kosugi|Alex Courtney,Menahem Golan,Crime|Action|Drama,City Film|Golan-Globus Productions|The Cannon Group,5.5,1981,0.0,0.0,0.0
8455,0.254886,Prince of the City,Treat Williams|Jerry Orbach|Richard Foronjy|Don Billett|Carmine Caridi,Sidney Lumet,Drama|Thriller|Crime,Orion Pictures Corporation,6.6,1981,0.0,0.0,0.0
8456,0.150674,The Hitch Hikers Guide to the Galaxy,Peter Jones|Simon Jones|David Dixon|Sandra Dickinson|Mark Wing-Davey,Alan J.W. Bell,Adventure|Comedy|Science Fiction,,6.5,1981,0.0,0.0,0.0
8457,4.480733,Independence Day,Will Smith|Bill Pullman|Jeff Goldblum|Mary McDonnell|Judd Hirsch,Roland Emmerich,Action|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Centropolis Entertainment,6.6,1996,104266255.422019,1135764351.5897,1031498096.167681
8458,3.293387,Mission: Impossible,Tom Cruise|Jon Voight|Emmanuelle BÃ©art|Henry Czerny|Jean Reno,Brian De Palma,Adventure|Action|Thriller,Paramount Pictures|Cruise/Wagner Productions,6.5,1996,111217339.11682,636297139.642961,525079800.52614105
8459,2.94792,Trainspotting,Ewan McGregor|Ewen Bremner|Jonny Lee Miller|Robert Carlyle|Kelly Macdonald,Danny Boyle,Drama|Crime,Channel Four Films|Noel Gay Motion Picture Company|Figment Films,7.6,1996,5560866.95584101,22926175.4595326,17365308.50369159
8460,2.775756,Fargo,William H. Macy|Frances McDormand|Steve Buscemi|Peter Stormare|Kristin RudrÃ¼d,Joel Coen,Crime|Drama|Thriller,PolyGram Filmed Entertainment|Working Title Films,7.6,1996,9731517.17272177,84263782.2264404,74532265.05371863
8461,2.055908,The Rock,Sean Connery|Nicolas Cage|Ed Harris|John Spencer|David Morse,Michael Bay,Action|Adventure|Thriller,Hollywood Pictures|Don Simpson/Jerry Bruckheimer Films,6.8,1996,104266255.422019,465809664.314095,361543408.892076
8462,2.036325,Mars Attacks!,Jack Nicholson|Glenn Close|Annette Bening|Pierce Brosnan|Danny DeVito,Tim Burton,Comedy|Fantasy|Science Fiction,Tim Burton Productions,5.9,1996,97315171.7272178,140927684.678824,43612512.951606214
8463,1.920156,Romeo + Juliet,Leonardo DiCaprio|Claire Danes|John Leguizamo|Harold Perrineau|Pete Postlethwaite,Baz Luhrmann,Drama|Romance,Bazmark Films|Twentieth Century Fox Film Corporation,6.6,1996,20158142.7149236,204777203.170305,184619060.45538142
8464,1.894423,The Hunchback of Notre Dame,Tom Hulce|Demi Moore|Heidi Mollenhauer|Tony Jay|Kevin Kline,Gary Trousdale|Kirk Wise,Family|Fantasy|Animation,Walt Disney Pictures,6.6,1996,139021673.896025,139214706.880446,193032.98442098498
8465,1.84108,Aladdin and the King of Thieves,Scott Weinger|Linda Larkin|Robin Williams|John Rhys-Davies|Gilbert Gottfried,Tad Stones,Adventure|Animation|Family,Walt Disney Television Animation,6.2,1996,0.0,0.0,0.0
8466,1.617244,Space Jam,Michael Jordan|Wayne Knight|Billy West|Dee Bradley Baker|Theresa Randle,Joe Pytka,Animation|Comedy|Drama|Family|Fantasy,Warner Bros. Family Entertainment|Northern Lights Entertainment|Courtside Seats Productions,6.3,1996,111217339.11682,319749849.960858,208532510.844038
8467,1.585785,Eraser,Arnold Schwarzenegger|James Caan|Vanessa Williams|James Coburn|Robert Pastorelli,Chuck Russell,Action|Drama|Mystery|Thriller,Kopelson Entertainment|Warner Bros.,5.5,1996,139021673.896025,336843346.068182,197821672.172157
8468,1.419885,101 Dalmatians,Glenn Close|Jeff Daniels|Joely Richardson|Joan Plowright|Hugh Laurie,Stephen Herek,Comedy|Family,Walt Disney Pictures|Great Oaks Entertainment,5.5,1996,75071703.9038537,445827624.524146,370755920.6202923
8469,1.392981,Phenomenon,John Travolta|Kyra Sedgwick|Forest Whitaker|Robert Duvall|Jeffrey DeMunn,Jon Turteltaub,Drama|Fantasy|Romance|Science Fiction,Touchstone Pictures,6.0,1996,44486935.6467281,211363523.187355,166876587.5406269
8470,1.353504,From Dusk Till Dawn,George Clooney|Quentin Tarantino|Harvey Keitel|Juliette Lewis|Ernest Liu,Robert Rodriguez,Horror|Action|Thriller|Crime,A Band Apart|Dimension Films|Los Hooligans Productions|Miramax,6.9,1996,26414118.0402448,35918496.0412883,9504378.001043502
8471,1.325627,A Time to Kill,Matthew McConaughey|Sandra Bullock|Samuel L. Jackson|Kevin Spacey|Oliver Platt,Joel Schumacher,Crime|Drama|Thriller,Regency Enterprises|Warner Bros.,7.0,1996,55608669.5584101,211682751.706039,156074082.1476289
8472,1.323991,Star Trek: First Contact,James Cromwell|Alfre Woodard|Alice Krige|Neal McDonough|Patrick Stewart,Jonathan Frakes,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,6.8,1996,63949969.9921716,208532510.844038,144582540.85186642
8473,1.303236,Happy Gilmore,Adam Sandler|Christopher McDonald|Julie Bowen|Frances Bay|Carl Weathers,Dennis Dugan,Comedy,Universal Pictures|Brillstein-Grey Entertainment|Robert Simonds Productions,6.4,1996,16682600.867523,57284018.3603144,40601417.4927914
8474,1.294658,Jingle All the Way,Arnold Schwarzenegger|Phil Hartman|Sinbad|Rita Wilson|Jake Lloyd,Brian Levant,Comedy|Family,Twentieth Century Fox Film Corporation|1492 Pictures,5.5,1996,83413004.3376152,180495160.446999,97082156.1093838
8475,1.286189,Scream,David Arquette|Neve Campbell|Courteney Cox|Matthew Lillard|Rose McGowan,Wes Craven,Crime|Horror|Mystery,Woods Entertainment|Dimension Films,6.9,1996,19463034.3454435,240572367.523814,221109333.1783705
8476,1.255866,The Long Kiss Goodnight,Geena Davis|Samuel L. Jackson|Yvonne Zima|Craig Bierko|Tom Amandes,Renny Harlin,Action|Crime|Drama|Mystery|Thriller,New Line Cinema|Forge|The Steve Tisch Company,6.4,1996,90364088.0324165,124364286.555366,34000198.5229495
8477,1.117552,Jerry Maguire,Tom Cruise|Cuba Gooding Jr.|RenÃ©e Zellweger|Kelly Preston|Alison Armitage,Cameron Crowe,Comedy|Drama|Romance,Gracie Films|TriStar Pictures,6.5,1996,69510836.9480127,380297392.384364,310786555.4363513
8478,1.108452,Matilda,Mara Wilson|Danny DeVito|Embeth Davidtz|Rhea Perlman|Pam Ferris,Danny DeVito,Comedy|Family|Fantasy,Jersey Films|TriStar Pictures,6.8,1996,50047802.6025691,46515840.1990345,-3531962.403534606
8479,1.108366,DragonHeart,Dennis Quaid|David Thewlis|Pete Postlethwaite|Dina Meyer|Julie Christie,Rob Cohen,Fantasy,Universal Pictures,6.1,1996,79242354.1207344,160246634.181008,81004280.06027362
8480,1.10451,The Nutty Professor,Eddie Murphy|Jada Pinkett Smith|James Coburn|Larry Miller|Dave Chappelle,Tom Shadyac,Fantasy|Comedy|Romance|Science Fiction,Imagine Entertainment|Universal Pictures,5.4,1996,75071703.9038537,179017298.883947,103945594.98009332
8481,1.056168,Daylight,Sylvester Stallone|Amy Brenneman|Viggo Mortensen|Dan Hedaya|Jay O. Sanders,Rob Cohen,Action|Adventure|Thriller,Universal Pictures|Davis Entertainment,5.6,1996,111217339.11682,221339839.45499,110122500.33817
8482,1.049888,The Quest,Jean-Claude Van Damme|Roger Moore|James Remar|Jack McGee|Louis Mandylor,Jean-Claude Van Damme,Action|Adventure,Universal Pictures|Signature Pictures|MDP Worldwide|Selima Films AVV,5.1,1996,41706502.1688076,79799201.2648748,38092699.0960672
8483,1.04502,Chain Reaction,Keanu Reeves|Morgan Freeman|Rachel Weisz|Fred Ward|Kevin Dunn,Andrew Davis,Adventure,"Twentieth Century Fox Film Corporation|Chicago Pacific Entertainment|Zanuck Company, The",5.3,1996,69510836.9480127,83704023.9684487,14193187.020436004
8484,1.044304,The English Patient,Ralph Fiennes|Juliette Binoche|Willem Dafoe|Kristin Scott Thomas|Naveen Andrews,Anthony Minghella,Drama|Romance|War,Tiger Moth Productions|Miramax,6.9,1996,37535851.9519268,322497509.079157,284961657.12723017
8485,1.000489,Executive Decision,Kurt Russell|Steven Seagal|Halle Berry|John Leguizamo|Oliver Platt,Stuart Baird,Action|Adventure|Drama|Thriller,Silver Pictures|Warner Bros.,5.5,1996,76461920.6428139,169563645.721058,93101725.0782441
8486,0.975473,Twister,Helen Hunt|Bill Paxton|Cary Elwes|Jami Gertz|Philip Seymour Hoffman,Jan de Bont,Action|Adventure|Drama,Universal Pictures|Amblin Entertainment|Warner Bros.|Constant c Productions,5.9,1996,127899939.984343,687422589.603987,559522649.6196439
8487,0.962736,Ransom,Mel Gibson|Gary Sinise|Delroy Lindo|Rene Russo|Lili Taylor,Ron Howard,Action|Thriller,Touchstone Pictures,6.2,1996,111217339.11682,430261905.711886,319044566.595066
8488,0.944667,D3: The Mighty Ducks,Emilio Estevez|Jeffrey Nordling|David Selby|Heidi Kling|Joshua Jackson,Robert Lieberman,Action|Comedy|Drama|Family,Walt Disney,5.4,1996,0.0,31912560.0938563,31912560.0938563
8489,0.938162,The Cable Guy,Jim Carrey|Matthew Broderick|Leslie Mann|Jack Black|George Segal,Ben Stiller,Comedy|Drama|Thriller,Columbia Pictures Corporation,5.4,1996,65340186.7311319,142950142.796112,77609956.0649801
8490,0.928256,Sleepers,Robert De Niro|Brad Pitt|Kevin Bacon|Jason Patric|Ron Eldard,Barry Levinson,Crime|Drama|Thriller,Propaganda Films|Warner Bros.|Baltimore Pictures,7.2,1996,61169536.5142511,230241141.434673,169071604.9204219
8491,0.923851,The Frighteners,Michael J. Fox|Jeffrey Combs|Jake Busey|Chi McBride|Trini Alvarado,Peter Jackson,Horror|Comedy,WingNut Films|Universal Pictures,6.5,1996,41706502.1688076,40815673.5259497,-890828.6428579018
8492,0.902697,Broken Arrow,John Travolta|Christian Slater|Samantha Mathis|Delroy Lindo|Bob Gunton,John Woo,Action|Adventure|Drama|Thriller,Twentieth Century Fox Film Corporation|WCG Entertainment Productions|Mark Gordon Productions,5.5,1996,69510836.9480127,208908073.725418,139397236.77740532
8493,0.892349,Crash,James Spader|Deborah Kara Unger|Holly Hunter|Elias Koteas|Rosanna Arquette,David Cronenberg,Drama|Thriller|Romance,Fine Line Features|Alliance Communications,6.4,1996,13902167.3896025,0.0,-13902167.3896025
8494,0.891371999999999,Escape from L.A.,Kurt Russell|Stacy Keach|Steve Buscemi|Pam Grier|Cliff Robertson,John Carpenter,Action|Adventure|Science Fiction|Thriller,Paramount Pictures|Rysher Entertainment,5.4,1996,69510836.9480127,58774700.5021323,-10736136.445880398
8495,0.870461,The People vs. Larry Flynt,Woody Harrelson|Courtney Love|Edward Norton|Brett Harrelson|Donna Hanover,MiloÅ¡ Forman,Drama,Sony Pictures,6.5,1996,50047802.6025691,28221935.0343376,-21825867.568231504
8496,0.862046999999999,The Arrival,Charlie Sheen|Lindsay Crouse|Richard Schiff|Ron Silver|Teri Polo,David Twohy,Action|Mystery|Science Fiction|Thriller,Live Entertainment|Steelwork Films|Mediaworks,5.7,1996,34755418.4740063,19530281.9095405,-15225136.564465802
8497,0.833267,Bound,Jennifer Tilly|Gina Gershon|Joe Pantoliano|John P. Ryan|Christopher Meloni,Lana Wachowski|Lilly Wachowski,Romance|Drama|Thriller|Crime,Dino De Laurentiis Company|Spelling Films,6.5,1996,6255975.32532114,9747250.25555659,3491274.930235451
8498,0.802896,Swingers,Jon Favreau|Vince Vaughn|Ron Livingston|Patrick Van Horn|Alex DÃ©sert,Doug Liman,Comedy|Romance,Miramax Films|Independent Pictures (II)|The Alfred Shay Company Inc.,6.9,1996,278043.34779205,6264208.18884926,5986164.84105721
8499,0.794822,Striptease,Demi Moore|Burt Reynolds|Armand Assante|Ving Rhames|Robert Patrick,Andrew Bergman,Drama|Thriller|Crime,Columbia Pictures|Castle Rock Entertainment,4.4,1996,69510836.9480127,157525101.405884,88014264.4578713
8500,0.79243,The Fan,Robert De Niro|Wesley Snipes|Ellen Barkin|John Leguizamo|Benicio del Toro,Tony Scott,Drama|Mystery|Thriller,TriStar Pictures|Mandalay Entertainment,5.6,1996,76461920.6428139,25894759.4806873,-50567161.1621266
8501,0.779012,Jack,Robin Williams|Diane Lane|Brian Kerwin|Jennifer Lopez|Bill Cosby,Francis Ford Coppola,Comedy|Drama|Science Fiction,American Zoetrope|Hollywood Pictures|Great Oaks Entertainment,5.8,1996,62559753.2532114,81495857.9187371,18936104.665525697
8502,0.759509,Primal Fear,Richard Gere|Edward Norton|Laura Linney|John Mahoney|Frances McDormand,Gregory Hoblit,Crime|Drama|Mystery|Thriller,Paramount Pictures,7.3,1996,41706502.1688076,142658735.294808,100952233.1260004
8503,0.748964,Barb Wire,Pamela Anderson|Temuera Morrison|Victoria Rowell|Jack Noseworthy|Udo Kier,David Hogan,Action|Science Fiction,Propaganda Films|Dark Horse Entertainment|PolyGram Filmed Entertainment,4.2,1996,0.0,5273945.68395396,5273945.68395396
8504,0.745574,Courage Under Fire,Denzel Washington|Meg Ryan|Lou Diamond Phillips|Matt Damon|Michael Moriarty,Edward Zwick,Drama|Thriller|Mystery|War,Fox 2000 Pictures,6.1,1996,63949969.9921716,140218397.488823,76268427.4966514
8505,0.737518999999999,Everyone Says I Love You,Drew Barrymore|Diva Gray|Natasha Lyonne|Edward Norton|Woody Allen,Woody Allen,Drama|Comedy|Romance,Miramax Films,6.3,1996,27804334.779205,0.0,-27804334.779205
8506,0.730181,That Thing You Do!,Tom Everett Scott|Johnathon Schaech|Tom Hanks|Steve Zahn|Ethan Embry,Tom Hanks,Comedy|Drama,Twentieth Century Fox Film Corporation|Clinica Estetico|Clavius Base,6.8,1996,0.0,48081224.2471037,48081224.2471037
8507,0.708074,Thinner,Robert John Burke|Joe Mantegna|Lucinda Jenney|Michael Constantine|Kari Wuhrer,Tom Holland,Horror|Thriller,Paramount Pictures|Spelling Films,5.1,1996,0.0,0.0,0.0
8508,0.701814,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Shawn Wayans|Marlon Wayans|Tracey Cherelle Jones|Chris Spencer|Vivica A. Fox,Paris Barclay,Comedy,Miramax Films|Island Pictures|Ivory Way Productions,6.4,1996,0.0,0.0,0.0
8509,0.694371,2 Days in the Valley,Danny Aiello|Greg Cruttwell|Jeff Daniels|Teri Hatcher|Charlize Theron,John Herzfeld,Comedy|Crime,Rysher Entertainment|Redemption Productions,5.6,1996,0.0,0.0,0.0
8510,0.693264,Set  It Off,Jada Pinkett Smith|Queen Latifah|Vivica A. Fox|Kimberly Elise|Blair Underwood,F. Gary Gray,Drama|Action|Crime,New Line Cinema,7.0,1996,12511950.6506422,57820345.9053876,45308395.2547454
8511,0.692109,The Portrait of a Lady,Nicole Kidman|John Malkovich|Barbara Hershey|Mary-Louise Parker|Christian Bale,Jane Campion,Drama|Romance,Propaganda Films|Polygram Filmed Entertainment,6.3,1996,0.0,5133842.42143502,5133842.42143502
8512,0.690292,The Craft,Fairuza Balk|Neve Campbell|Robin Tunney|Rachel True|Skeet Ulrich,Andrew Fleming,Fantasy|Drama|Horror|Thriller,Columbia Pictures,6.2,1996,20853251.0844038,34434926.2483068,13581675.163903002
8513,0.682367,House Arrest,Jamie Lee Curtis|Kevin Pollak|Kyle Howard|Jennifer Love Hewitt|Jennifer Tilly,Harry Winer,Comedy|Family,Metro-Goldwyn-Mayer (MGM)|Rysher Entertainment,5.1,1996,0.0,0.0,0.0
8514,0.682275,One Fine Day,Michelle Pfeiffer|George Clooney|Mae Whitman|Alex D. Linz|Charles Durning,Michael Hoffman,Comedy|Romance,Twentieth Century Fox Film Corporation|Fox 2000 Pictures|Via Rosa Productions|Rosa Productions,5.7,1996,0.0,135587212.953261,135587212.953261
8515,0.670801,Hellraiser: Bloodline,Bruce Ramsay|Valentina Vargas|Charlotte Chatton|Adam Scott|Kim Myers,Kevin Yagher,Horror|Thriller|Science Fiction,Miramax Films|Dimension Films|Trans Atlantic Entertainment,4.8,1996,5560866.95584101,23181864.1221622,17620997.16632119
8516,0.649357,Down Periscope,Kelsey Grammer|Lauren Holly|Rob Schneider|Harry Dean Stanton|Bruce Dern,David S. Ward,Comedy,Twentieth Century Fox Film Corporation,5.8,1996,0.0,0.0,0.0
8517,0.642274,Kingpin,Woody Harrelson|Randy Quaid|Vanessa Angel|Bill Murray|Chris Elliott,Bobby Farrelly|Peter Farrelly,Comedy,Motion Picture Corporation of America|Metro-Goldwyn-Mayer (MGM),6.4,1996,37535851.9519268,34787996.8130671,-2747855.1388596967
8518,0.635964,The Preacher's Wife,Denzel Washington|Whitney Houston|Courtney B. Vance|Gregory Hines|Jenifer Lewis,Penny Marshall,Fantasy|Drama|Comedy|Science Fiction|Romance,Touchstone Pictures,5.5,1996,55608669.5584101,66859986.9625474,11251317.404137298
8519,0.630167,Foxfire,Angelina Jolie|Hedy Burress|Jenny Lewis|Jenny Shimizu|Sarah Rosenberg,Annette Haywood-Carter,Action|Drama|Thriller,Rysher Entertainment|Red Mullet Productions|Chestnut Hill Productions,6.2,1996,0.0,359041.545654092,359041.545654092
8520,0.623818,The Glimmer Man,Steven Seagal|Keenen Ivory Wayans|Bob Gunton|Brian Cox|Michelle Johnson,John Gray,Action|Adventure|Crime|Drama|Thriller,Warner Bros.|Seagal/Nasso Productions,4.5,1996,62559753.2532114,0.0,-62559753.2532114
8521,0.618796,Bulletproof,Damon Wayans|Adam Sandler|James Caan|Robert Swenson|James Farentino,Ernest R. Dickerson,Action|Adventure|Comedy|Thriller,Universal Pictures,5.2,1996,34755418.4740063,31435516.9513992,-3319901.522607103
8522,0.581975,The Truth About Cats & Dogs,Uma Thurman|Jamie Foxx|Janeane Garofalo|Ben Chaplin|James McCaffrey,Michael Lehmann,Comedy|Romance,Twentieth Century Fox Film Corporation|Noon Attack Pictures,5.5,1996,0.0,0.0,0.0
8523,0.578849,Bordello of Blood,Dennis Miller|Erika Eleniak|Angie Everhart|John Kassir|Chris Sarandon,Gilbert Adler,Horror|Comedy,Tales From The Crypt Holdings|Universal City Studios,4.9,1996,20853251.0844038,6.95108369480127,-20853244.133320108
