,popularity,production_companies,vote_average,release_year,budget_adj,revenue_adj,net_profit
2718,0.561179,"Montecito Picture Company, The",5.4,2001,98519049.3355074,121149234.562403,22630185.2268956
3396,2.252505,"Montecito Picture Company, The",6.1,2011,24234951.0647868,143258069.269306,119023118.20451921
4040,0.472916,"Montecito Picture Company, The",5.6,2002,0.0,0.0,0.0
7441,1.180341,"Montecito Picture Company, The",6.6,2007,21033371.6526309,123844633.21428,102811261.5616491
6235,1.200307,VIP 3 Medienfonds,6.6,2005,32380335.3999803,23588767.283981,-8791568.1159993
6339,0.499629,VIP 3 Medienfonds,5.6,2005,0.0,0.0,0.0
7017,1.131654,VIP 3 Medienfonds,6.0,2004,38096698.1938009,63148284.5864915,25051586.392690606
7130,0.3994,VIP 3 Medienfonds,6.2,2004,26552244.1956794,0.0,-26552244.1956794
2243,0.187905,Outpost Productions,7.1,2010,0.0,1422910.0,1422910.0
6528,0.128733,Line by Line Productions,7.6,2005,0.0,0.0,0.0
7084,0.589983,Really Useful Films,6.8,2004,80811177.9868504,178533696.183218,97722518.1963676
10200,0.264423,Carnelian Productions,6.8,1976,0.0,0.0,0.0
6303,0.661616,Kalis Productions GmbH & Co. Zweite KG,5.0,2005,39079715.1379072,21543978.1341177,-17535737.0037895
6738,0.433874,True Grit Productions,6.8,2006,16225037.3743735,10275857.0037699,-5949180.370603599
2267,0.224505,StudioUrania,6.5,2010,0.0,0.0,0.0
2991,0.718964,Be Good Productions,5.9,2008,0.0,565134.941665515,565134.941665515
5059,0.490565,Newmarket Films,6.8,2003,9482821.15826022,71569914.232624,62087093.074363776
8305,0.541739,Kroyer Films,6.2,1992,0.0,50833522.6652883,50833522.6652883
784,0.900955,Ocean Blue Entertainment,6.1,2014,0.0,0.0,0.0
1825,0.155519,Next Day Air Productions,5.0,2009,0.0,0.0,0.0
1524,0.617968,Centre National de la CinÃ©matographie,6.7,2009,10164004.3412495,0.0,-10164004.3412495
3174,0.283048,Centre National de la CinÃ©matographie,6.9,2008,0.0,0.0,0.0
3621,0.434506,Centre National de la CinÃ©matographie,5.9,2011,2423495.10647868,3255.23862702216,-2420239.867851658
4787,0.042077,Centre National de la CinÃ©matographie,6.9,2012,0.0,0.0,0.0
6022,0.064476,Centre National de la CinÃ©matographie,5.8,2013,0.0,0.0,0.0
7077,0.63799,Centre National de la CinÃ©matographie,4.8,2004,0.0,0.0,0.0
7181,0.251797,Centre National de la CinÃ©matographie,7.5,2004,0.0,0.0,0.0
7753,0.284617,Centre National de la CinÃ©matographie,6.4,2007,0.0,511133.016199166,511133.016199166
9346,0.621413,Centre National de la CinÃ©matographie,6.0,1991,0.0,0.0,0.0
9556,0.194418,Centre National de la CinÃ©matographie,7.2,1988,0.0,0.0,0.0
301,0.409698,A.G. Films,4.4,2015,0.0,0.0,0.0
1238,0.092777,A.G. Films,5.3,2014,0.0,0.0,0.0
7677,0.255302,A.G. Films,6.9,2007,0.0,38385903.2660514,38385903.2660514
8802,0.363815,Grandview Pictures,5.5,2000,0.0,10794550.1826499,10794550.1826499
3717,0.283696,Chrysalis Films,6.1,2011,7755184.34073177,5462391.23353962,-2292793.1071921494
6080,0.00062,School Pictures,6.1,2013,0.0,0.0,0.0
9086,0.678149,La Sept-Arte,6.6,1998,0.0,0.0,0.0
3040,0.538299,Operation Eagle Productions,4.9,2008,0.0,0.0,0.0
6778,0.340571,Nitrogen Studios Canada,4.4,2006,0.0,0.0,0.0
4166,0.084451,TTornasol Films S.A.,5.8,2002,0.0,0.0,0.0
2662,1.406682,Las Producciones del Escorpion,7.1,2001,20935297.9837953,258547281.200582,237611983.21678668
4911,0.040607,Delux Productions,4.2,2012,0.0,0.0,0.0
5069,0.457918,Delux Productions,6.3,2003,0.0,37299241.5639637,37299241.5639637
7160,0.304514,Delux Productions,4.3,2004,0.0,0.0,0.0
7515,0.59707,Delux Productions,6.6,2007,21033371.6526309,7171945.39442251,-13861426.25820839
4973,1.635524,NuAmerica Entertainment,6.0,2003,21336347.6060855,74258506.2091142,52922158.60302869
329,0.367434,Warp Films,5.8,2015,0.0,0.0,0.0
744,1.220073,Warp Films,6.6,2014,0.0,1497553.12162362,1497553.12162362
1421,1.542135,Warp Films,7.2,2009,53869223.0086225,128768508.906005,74899285.8973825
2255,0.240403,Warp Films,7.0,2010,967686.0,4270000.0,3302314.0
3501,0.847636,Warp Films,7.4,2011,0.0,838198.742109099,838198.742109099
3588,0.495308,Warp Films,6.3,2011,0.0,8193.35225598312,8193.35225598312
7229,0.144917,Warp Films,7.3,2004,0.0,0.0,0.0
197,0.719407,Occupant Entertainment,4.9,2015,0.0,0.0,0.0
1006,0.317225,Occupant Entertainment,5.9,2014,4605455.25385729,69213.5448281198,-4536241.709029171
3117,0.371517,Occupant Entertainment,6.3,2008,6076719.802855,2937055.91838074,-3139663.88447426
4392,1.832955,Mutant Enemy Productions,6.5,2012,28492328.4405673,63144774.2695279,34652445.8289606
7514,0.59846,Level 1 Entertainment,5.7,2007,28920886.0223675,26027398.7009158,-2893487.321451701
5979,0.110783,VGTRK,6.8,2013,7226177.48315607,0.0,-7226177.48315607
8846,0.078569,TV1000 AB,6.1,2000,0.0,0.0,0.0
49,2.885126,Nederlands Fonds voor de Film,6.6,2015,3679998.38080071,8339346.45068756,4659348.06988685
8638,0.149166,Nederlands Fonds voor de Film,6.6,1996,0.0,0.0,0.0
9396,0.261842,"Jackson/McHenry Company,The",6.0,1991,13609289.1564065,76250850.5805722,62641561.4241657
445,0.218528,WT Canada Productions,5.0,2015,0.0,0.0,0.0
1063,0.258304,WT Canada Productions,4.4,2014,0.0,0.0,0.0
6584,1.498352,Silent Hill DCP Inc.,6.3,2006,54083457.9145786,105578971.529494,51495513.6149154
2787,0.293121,The New South Wales Film and Television Office,6.2,2001,0.0,0.0,0.0
6678,0.642848,The New South Wales Film and Television Office,6.9,2006,0.0,2247452.15533937,2247452.15533937
8305,0.541739,FAI Films,6.2,1992,0.0,50833522.6652883,50833522.6652883
9575,0.119393,Effigy Films,6.0,1988,783653.684813381,0.0,-783653.684813381
1826,0.154563,Belladonna Productions,5.6,2009,3252481.38919985,0.0,-3252481.38919985
2046,0.754526,Belladonna Productions,5.1,2010,0.0,0.0,0.0
2237,0.2596,Belladonna Productions,6.2,2010,650000.0,33245.0,-616755.0
5690,0.422826,Belladonna Productions,5.5,2013,0.0,76175.3302793685,76175.3302793685
6858,0.210808,Belladonna Productions,6.7,2006,0.0,558291.637691454,558291.637691454
2943,1.056526,Canonigo Films,5.6,2008,0.0,0.0,0.0
3550,0.609789999999999,Canonigo Films,4.6,2011,0.0,0.0,0.0
2984,0.748854,Ten Thirteen Productions,5.4,2008,30383599.014275,69243648.916298,38860049.902023
8986,1.339249,Ten Thirteen Productions,6.3,1998,88287900.9591677,253089726.057357,164801825.0981893
3300,0.117631,Mogador Film,6.3,2008,0.0,0.0,0.0
5330,0.427343,Lakeside Productions,6.1,1997,0.0,0.0,0.0
719,1.655717,Chapter 2,6.2,2014,15658547.8631148,0.0,-15658547.8631148
1654,0.377372,Etch Media,4.7,2009,0.0,0.0,0.0
8037,0.258294,Tiberius Film Productions,4.5,1983,0.0,0.0,0.0
1338,0.75125,Andor Films,5.9,1977,12592233.6139962,57564496.5211256,44972262.9071294
8394,0.510003,Essaness Pictures,5.8,1981,4196833.90849942,239819.080485681,-3957014.8280137386
7499,0.674256,Falling Sky Entertainment,7.6,2007,0.0,0.0,0.0
919,0.453382,Magnet Releasing,5.4,2014,0.0,6605.14392508213,6605.14392508213
975,0.351449,Magnet Releasing,3.8,2014,0.0,0.0,0.0
3715,0.286708,Magnet Releasing,4.6,2011,0.0,0.0,0.0
4583,0.45055,Magnet Releasing,5.9,2012,0.0,0.0,0.0
5769,0.313754,Magnet Releasing,4.5,2013,0.0,20274.4824203576,20274.4824203576
9963,0.204023,Wilderness Films,5.1,1971,0.0,0.0,0.0
1178,0.151929,New Horizons,3.7,2014,0.0,0.0,0.0
4237,0.583325,New Horizons,6.4,1994,2206667.34239724,0.0,-2206667.34239724
4683,0.297944,New Horizons,3.5,2012,949744.281352245,0.0,-949744.281352245
8789,0.309754,Walrus & Associates,6.4,2000,17094943.5436323,8941131.59915472,-8153811.944477579
10017,0.509163,Walrus & Associates,5.8,1990,0.0,19304898.7512633,19304898.7512633
10286,0.559697,Walrus & Associates,5.8,1993,0.0,0.0,0.0
786,0.896627,Neighborhood Watch,6.7,2014,0.0,237995.190062532,237995.190062532
838,0.662295,Hannibal Pictures,5.2,2014,19342912.0662006,0.0,-19342912.0662006
1708,0.309467,Hannibal Pictures,3.6,2009,14229606.0777493,0.0,-14229606.0777493
1783,0.216906,Hannibal Pictures,6.3,2009,15246006.5118743,0.0,-15246006.5118743
2087,0.598083,Hannibal Pictures,5.1,2010,10000000.0,0.0,-10000000.0
2209,0.301054,Hannibal Pictures,6.0,2010,12500000.0,1083683.0,-11416317.0
6841,0.247029,Fundacja Kultury,6.8,2006,0.0,918396.607193251,918396.607193251
1815,0.165343,KOF Film Productions,4.6,2009,12196805.2094994,0.0,-12196805.2094994
4530,0.580776,Also Known As Pictures,6.3,2012,5698465.68811347,12566504.4186852,6868038.73057173
2127,0.493069,Royal Oak Films,6.7,2010,0.0,0.0,0.0
1420,1.575231,Hachiko,7.7,2009,16262406.9459992,48585352.5313757,32322945.5853765
9716,0.064707,Allarcom Limited,6.2,1987,0.0,5149888.81807482,5149888.81807482
818,0.728025,WhiteFlame Productions,6.5,2014,5526546.30462875,13881.7632261766,-5512664.541402574
3195,0.265233,Bikini Films,4.9,2008,0.0,0.0,0.0
148,1.046518,Animus Films,7.1,2015,0.0,10554653.0359526,10554653.0359526
1799,0.529037,Animus Films,5.8,2009,1524600.65118743,0.0,-1524600.65118743
1885,0.090351,Animus Films,4.5,2009,0.0,0.0,0.0
5582,0.765495,Animus Films,6.0,2013,9360333.52740424,1484157.63550486,-7876175.891899379
6655,0.727752,11:11 Mediaworks,5.2,2006,27041728.9572893,128922344.915954,101880615.95866469
7494,0.682794,Unity Productions,6.7,2007,18930034.4873678,26297243.1875275,7367208.700159699
7999,0.772972,Unity Productions,4.5,1983,0.0,0.0,0.0
9576,0.138906,Raymond Katz Production,5.4,1988,0.0,0.0,0.0
5554,0.904664,Forefront Media Group,5.1,2013,0.0,0.0,0.0
6263,0.887848,Syndicate Films International,6.0,2005,58061291.0620336,87030218.5572148,28968927.495181195
796,0.863235,Bullet Pictures,6.3,2014,0.0,393690.894738635,393690.894738635
149,1.041922,Azari Media,5.8,2015,18399991.9040035,0.0,-18399991.9040035
7094,0.521121,80 Days Productions,5.6,2004,126988993.979336,83326593.2962741,-43662400.6830619
4565,0.483986,Radar Films,5.6,2012,17285345.9206108,0.0,-17285345.9206108
5607,0.67143,Radar Films,5.7,2013,0.0,0.0,0.0
5360,0.318336,Mobile Masterpiece Theatre,5.8,1997,0.0,0.0,0.0
9750,0.128924,American International Productions,6.2,1968,0.0,0.0,0.0
10749,0.141028,American International Productions,5.3,1969,1040246.23520026,0.0,-1040246.23520026
5195,0.143004,Reiner-Greisman,5.0,2003,35560579.3434758,18217562.7063402,-17343016.637135595
6661,0.711674,Kernos Filmproduktionsgesellschaft & Company,5.9,2006,68145156.972369,176253548.010047,108108391.03767799
7538,0.54281,Kernos Filmproduktionsgesellschaft & Company,7.5,2007,22085040.2352624,43298020.0551095,21212979.8198471
6171,0.183801,New Century Productions,6.8,1985,0.0,35084201.3827299,35084201.3827299
4291,0.331455,NBB Unit One Film Partners,4.6,1994,25126585.4720966,30910260.5765198,5783675.104423199
1363,0.228797,Dino de Laurentiis Cinematografica,5.0,1977,21586686.1954221,52951615.9613396,31364929.7659175
6177,0.20499,Dino de Laurentiis Cinematografica,6.4,1985,48651985.2543941,0.0,-48651985.2543941
7668,0.346282,Dino de Laurentiis Cinematografica,4.5,2007,39963406.1399987,5690314.73180505,-34273091.40819365
9723,0.867192,Dino de Laurentiis Cinematografica,5.4,1968,0.0,0.0,0.0
9735,0.415262,Dino de Laurentiis Cinematografica,7.0,1968,0.0,243870320.218661,243870320.218661
10133,0.157204999999999,Dino de Laurentiis Cinematografica,6.0,1961,0.0,0.0,0.0
10684,0.09215,Dino de Laurentiis Cinematografica,6.2,1970,140409208.597536,0.0,-140409208.597536
10718,0.169392,Dino de Laurentiis Cinematografica,6.4,1965,0.0,0.0,0.0
10824,0.533292,Dino de Laurentiis Cinematografica,5.8,1966,120924264.461366,0.0,-120924264.461366
838,0.662295,Vocal Yokels,5.2,2014,19342912.0662006,0.0,-19342912.0662006
3601,0.482368,Voltage pictures,6.3,2011,9693980.42591472,3552910.71456268,-6141069.711352039
3695,0.311488,Voltage pictures,5.7,2011,14540970.638872,0.0,-14540970.638872
4590,0.438284,Voltage pictures,5.8,2012,0.0,18646355.1188842,18646355.1188842
5605,0.675678,Voltage pictures,3.3,2013,0.0,0.0,0.0
1307,0.015776,Great Point Media,4.1,2014,0.0,0.0,0.0
2824,0.205873,Helkon Media AG,4.5,2001,0.0,0.0,0.0
4057,0.391625,Helkon Media AG,3.4,2002,0.0,0.0,0.0
4129,0.18939,Helkon Media AG,5.3,2002,4849045.57448218,0.0,-4849045.57448218
8725,0.63145,Helkon Media AG,4.5,2000,32923594.9729216,0.0,-32923594.9729216
52,2.798017,Working Title Films,6.7,2015,50599977.7360098,187153294.93255,136553317.1965402
58,2.557859,Working Title Films,7.3,2015,13799993.9280026,59056175.1752829,45256181.2472803
71,2.28135,Working Title Films,6.7,2015,22999989.8800044,39535137.0845396,16535147.204535201
170,0.880937999999999,Working Title Films,6.2,2015,5519997.57120106,10232318.2977799,4712320.726578839
280,0.442427,Working Title Films,5.9,2015,0.0,3023530.82964643,3023530.82964643
669,3.170271,Working Title Films,7.8,2014,13816365.7615718,111638022.270139,97821656.5085672
759,1.038367,Working Title Films,5.4,2014,0.0,4151783.83098347,4151783.83098347
1225,0.097531,Working Title Films,8.1,2014,0.0,0.0,0.0
1456,1.04373799999999,Working Title Films,6.6,2009,60984026.0474972,89223892.8909091,28239866.843411908
1463,0.967776,Working Title Films,7.1,2009,50820021.7062476,36944919.8375141,-13875101.868733495
1475,0.884343,Working Title Films,6.4,2009,7114803.03887467,31945805.1222922,24831002.083417527
1977,1.206958,Working Title Films,6.3,2010,100000000.0,94882889.0,-5117111.0
2010,0.981468,Working Title Films,6.0,2010,35000000.0,93246388.0,58246388.0
2075,0.629432,Working Title Films,8.0,2010,0.0,8212430.0,8212430.0
2181,0.346981,Working Title Films,5.4,2010,8000000.0,0.0,-8000000.0
2424,1.72385,Working Title Films,6.8,1999,54980219.5569615,476350818.832191,421370599.2752295
2613,0.105168,Working Title Films,5.9,1999,0.0,0.0,0.0
2640,2.717399,Working Title Films,6.5,2001,30787202.917346,347193192.284431,316405989.367085
2919,1.435434,Working Title Films,6.3,2008,37473105.4509392,165813497.569514,128340392.1185748
2925,1.341805,Working Title Films,6.5,2008,0.0,56156960.8622784,56156960.8622784
2939,1.09445,Working Title Films,6.8,2008,0.0,0.0,0.0
2949,0.988883,Working Title Films,6.3,2008,0.0,0.0,0.0
3440,1.21340499999999,Working Title Films,6.4,2011,38775921.7036588,94566766.3207854,55790844.61712661
3461,1.058691,Working Title Films,6.5,2011,29081941.2777441,0.0,-29081941.2777441
3986,0.771164,Working Title Films,5.3,2002,20608443.6915493,0.0,-20608443.6915493
4038,0.478278,Working Title Films,6.2,2002,3636784.18086164,0.0,-3636784.18086164
4083,0.313857,Working Title Films,4.7,2002,0.0,15883406.3963275,15883406.3963275
4197,1.23287099999999,Working Title Films,6.5,1994,8826669.36958897,374693338.703871,365866669.33428204
4246,0.525319,Working Title Films,7.0,1994,44133346.8479448,0.0,-44133346.8479448
4409,1.608797,Working Title Films,7.0,2012,57934401.162487,419606302.503051,361671901.340564
4424,1.327062,Working Title Films,6.4,2012,0.0,65465066.0309711,65465066.0309711
4461,0.953111,Working Title Films,6.5,2012,37989771.2540898,23476933.0857666,-14512838.168323204
4965,1.798132,Working Title Films,6.6,2003,71121158.6869516,208705242.862161,137584084.1752094
5017,0.841686,Working Title Films,6.6,2003,2370705.28956505,5453858.48880813,3083153.19924308
5043,0.576539,Working Title Films,5.8,2003,0.0,7806158.80785765,7806158.80785765
5194,0.14657,Working Title Films,6.1,2003,0.0,0.0,0.0
5285,0.742726,Working Title Films,6.3,1997,24452285.7792977,341262444.345578,316810158.5662803
5345,0.386432,Working Title Films,5.8,1997,39395349.3110908,0.0,-39395349.3110908
5450,2.195536,Working Title Films,7.7,2013,0.0,81528925.3026663,81528925.3026663
5451,2.119986,Working Title Films,7.7,2013,35569267.4041361,84474786.0695772,48905518.6654411
5457,2.025335,Working Title Films,6.6,2013,18720667.0548084,0.0,-18720667.0548084
5525,1.06823,Working Title Films,5.7,2013,0.0,5382567.12763189,5382567.12763189
5555,0.902702,Working Title Films,5.4,2013,0.0,26428580.6551859,26428580.6551859
6183,0.112015,Working Title Films,6.2,1985,1743362.80494912,4969688.79960348,3226325.99465436
6212,1.610259,Working Title Films,6.1,2005,27914082.2413623,136767638.601513,108853556.3601507
6218,1.480854,Working Title Films,7.6,2005,31263772.1103258,135269350.237208,104005578.12688221
6260,0.906223,Working Title Films,6.2,2005,89325063.1723595,181938319.257378,92613256.08501852
6615,1.027989,Working Title Films,6.3,2006,18388375.6909567,61767522.0398203,43379146.3488636
6706,0.537204,Working Title Films,6.3,2006,0.0,4642486.16896689,4642486.16896689
6726,0.463155,Working Title Films,6.6,2006,16225037.3743735,82516317.2496701,66291279.87529661
6964,3.990488,Working Title Films,6.0,2004,57722269.9906074,46412191.4975558,-11310078.493051603
6985,1.823597,Working Title Films,7.4,2004,4617781.59924859,34678837.9075538,30061056.30830521
7029,0.976399,Working Title Films,4.4,2004,65803387.7892924,32651914.6246066,-33151473.164685804
7144,0.334136,Working Title Films,5.5,2004,0.0,0.0,0.0
7406,2.066397,Working Title Films,7.2,2007,31550057.4789463,135945055.154232,104394997.6752857
7410,1.901256,Working Title Films,7.2,2007,0.0,84736906.6998545,84736906.6998545
7433,1.31484,Working Title Films,6.1,2007,26291714.5657886,241606495.273433,215314780.7076444
7488,0.756472,Working Title Films,6.4,2007,26291714.5657886,78073312.6582301,51781598.0924415
8110,0.829551,Working Title Films,6.1,1995,0.0,0.0,0.0
8116,0.804711,Working Title Films,7.1,1995,15740635.5381766,56328057.4538921,40587421.9157155
8460,2.775756,Working Title Films,7.6,1996,9731517.17272177,84263782.2264404,74532265.05371863
8679,1.211626,Working Title Films,7.1,2000,6331460.57171569,139292132.577745,132960672.00602931
8973,2.556082,Working Title Films,7.6,1998,20065432.0361744,37106552.6611244,17041120.62495
9016,0.893937,Working Title Films,6.8,1998,40130864.0723489,109892541.585273,69761677.5129241
9292,0.148809,Working Title Films,5.4,1989,0.0,0.0,0.0
9336,0.693523,Working Title Films,7.0,1991,14409835.5773716,9853027.68257501,-4556807.894796589
10314,0.406511,Working Title Films,5.6,1993,15094699.616987,0.0,-15094699.616987
2432,1.309249,Global Medien KG,5.6,1999,174104028.597044,392893056.534981,218789027.93793702
6402,0.32793,Armada Films,6.0,2005,0.0,0.0,0.0
7404,2.089502,Lauren Levine Productions Inc.,6.9,2007,63100114.9578927,144695991.533647,81595876.5757543
979,0.346944,Artina Films,3.9,2014,0.0,0.0,0.0
1483,0.828531999999999,Artina Films,7.3,2009,7114803.03887467,0.0,-7114803.03887467
1555,0.53765,Artina Films,4.8,2009,12196805.2094994,0.0,-12196805.2094994
2327,0.12869,Artina Films,5.9,2010,0.0,0.0,0.0
3166,0.408518,Artina Films,5.9,2008,0.0,0.0,0.0
4474,0.821987999999999,Artina Films,5.9,2012,11396931.3762269,33701729.0094642,22304797.633237295
5473,1.624323,Artina Films,5.6,2013,0.0,98105.6557007239,98105.6557007239
6889,0.14645,Artina Films,6.1,2006,0.0,0.0,0.0
7575,0.45572,Artina Films,5.8,2007,0.0,0.0,0.0
2455,0.823494,Hofflund/Polone,6.0,1999,52362113.8637728,126478982.96019,74116869.09641719
3931,1.694723,Hofflund/Polone,6.4,2002,58188546.8937862,238085004.011372,179896457.1175858
2971,0.822759,Nu-Image Films,5.8,2008,60767198.02855,74110222.3795867,13343024.351036698
1099,0.217873,Sepia Films,4.9,2014,5526546.30462875,0.0,-5526546.30462875
4799,0.213853,Sepia Films,5.2,2012,3798977.12540898,0.0,-3798977.12540898
4871,0.201455,Sepia Films,6.0,2012,0.0,0.0,0.0
5891,0.187127,FSC Productions,6.1,2013,0.0,0.0,0.0
9721,1.058272,Off Color Films,7.2,1968,714661.85210261,0.0,-714661.85210261
2357,0.104635,TelevisiÃ³ de Catalunya (TV3),6.4,2010,0.0,0.0,0.0
4479,0.79128,TelevisiÃ³ de Catalunya (TV3),6.1,2012,13296419.9389314,12870150.0121092,-426269.9268222004
4897,0.062706,TelevisiÃ³ de Catalunya (TV3),6.9,2012,0.0,265676.71654407,265676.71654407
4902,0.050661,TelevisiÃ³ de Catalunya (TV3),6.2,2012,0.0,0.0,0.0
52,2.798017,Free State Pictures,6.7,2015,50599977.7360098,187153294.93255,136553317.1965402
108,1.48324599999999,Free State Pictures,6.3,2015,48759978.5456094,91793583.3708233,43033604.825213894
6038,0.073295,United King Films,4.6,2013,0.0,0.0,0.0
7204,0.192215,United King Films,6.4,2004,1616223.559737,0.0,-1616223.559737
1892,0.047028,Sneaky Pete Productions,6.1,2009,0.0,0.0,0.0
7124,0.424036,Beyond Films,5.9,2004,0.0,0.0,0.0
8367,0.063684,Beyond Films,6.3,1992,4662072.76376686,52753255.4477097,48091182.68394284
9067,0.460139,Beyond Films,7.2,1998,0.0,400238.484348227,400238.484348227
2096,0.564203,DRO Entertainment,6.2,2010,7000000.0,382946.0,-6617054.0
4974,1.626534,Newman/Tooley Films,5.7,2003,42672695.212171,52571487.4326541,9898792.220483094
5448,2.443357,Newman/Tooley Films,6.9,2013,34633234.0513957,252723500.427767,218090266.37637132
6607,1.114239,Foqus Arte Digital,5.7,2006,146025336.369362,177171468.682811,31146132.313448995
2270,0.222257,Intermedia,7.3,2010,0.0,0.0,0.0
