,popularity,genres,vote_average,release_year,budget_adj,revenue_adj,net_profit
6535,0.145446,Adventure,3.9,2005,0.0,0.0,0.0
6544,0.063234,Adventure,5.1,2005,0.0,0.0,0.0
6545,0.062064,Adventure,7.0,2005,13398759.4758539,0.0,-13398759.4758539
6555,4.205992,Adventure,6.8,2006,216333831.658314,1152691351.87119,936357520.2128761
6556,3.941265,Adventure,6.4,2006,129800298.994988,499712923.92372,369912624.92873204
6557,3.78958,Adventure,7.1,2006,162250373.743735,647969539.331167,485719165.587432
6560,3.145562,Adventure,6.4,2006,86533532.6633258,714919257.183175,628385724.5198492
6561,3.098051,Adventure,6.3,2006,162250373.743735,430342087.606332,268091713.86259702
6566,2.313345,Adventure,6.2,2006,118983607.412073,621398207.739104,502414600.327031
6570,1.957331,Adventure,5.3,2006,292050672.738724,423020463.774305,130969791.035581
6573,1.852503,Adventure,6.4,2006,0.0,0.0,0.0
6582,1.51114,Adventure,6.6,2006,43266766.3316629,130293533.641154,87026767.3094911
6586,1.432839,Adventure,6.7,2006,37858420.540205,16554827.4840451,-21303593.056159902
6590,1.390297,Adventure,6.0,2006,161168704.585444,69723654.0817705,-91445050.50367351
6593,1.296272,Adventure,4.8,2006,108166915.829157,269647254.707451,161480338.878294
6599,1.21726,Adventure,7.1,2006,43266766.3316629,129989904.781745,86723138.4500821
6600,1.211868,Adventure,5.5,2006,54083457.9145786,59687725.3590087,5604267.444430098
6607,1.114239,Adventure,5.7,2006,146025336.369362,177171468.682811,31146132.313448995
6613,1.057194,Adventure,5.8,2006,54083457.9145786,75538165.5604977,21454707.6459191
6617,0.987722,Adventure,5.7,2006,54083457.9145786,94676525.2157091,40593067.3011305
6636,0.854533,Adventure,7.7,2006,0.0,3969147.11793038,3969147.11793038
6639,0.848086,Adventure,6.1,2006,32450074.7487471,535753.97910929,-31914320.76963781
6643,0.826011,Adventure,5.3,2006,173067065.326651,196512046.387165,23444981.060514003
6651,0.76252,Adventure,5.6,2006,25960059.7989977,0.0,-25960059.7989977
6656,0.723825,Adventure,6.9,2006,20551714.0075398,74281712.7279252,53729998.720385395
6662,0.709677,Adventure,5.1,2006,0.0,91401175.8392752,91401175.8392752
6671,0.685491,Adventure,6.1,2006,91941878.4547837,213423089.158419,121481210.70363532
6683,0.631574,Adventure,4.9,2006,18388375.6909567,405347.945385658,-17983027.745571043
6695,0.582876,Adventure,5.0,2006,21633383.1658314,23975854.5483809,2342471.382549502
6700,0.564215999999999,Adventure,5.0,2006,43266766.3316629,25892855.694193,-17373910.6374699
6711,0.523882,Adventure,6.3,2006,0.0,0.0,0.0
6715,0.513326,Adventure,5.7,2006,0.0,0.0,0.0
6716,0.51175,Adventure,4.6,2006,0.0,0.0,0.0
6717,0.508401,Adventure,6.6,2006,10816691.5829157,7763294.22774825,-3053397.3551674495
6720,0.496703,Adventure,6.1,2006,59491803.7060365,71027503.4935209,11535699.7874844
6723,0.4819,Adventure,6.4,2006,48675112.1231207,41536053.4932992,-7139058.629821502
6728,0.458112,Adventure,4.9,2006,22715052.324123,519540.840095658,-22195511.48402734
6731,0.44964,Adventure,5.7,2006,0.0,0.0,0.0
6735,0.435451,Adventure,6.1,2006,64900149.4974943,19253711.0175899,-45646438.4799044
6739,0.430182,Adventure,7.4,2006,0.0,0.0,0.0
6741,0.425339,Adventure,5.4,2006,6490014.94974943,0.0,-6490014.94974943
6751,0.388624,Adventure,5.1,2006,0.0,0.0,0.0
6761,0.370019,Adventure,5.6,2006,0.0,17985116.4487157,17985116.4487157
6770,0.357462,Adventure,5.2,2006,21633383.1658314,40668024.8104618,19034641.6446304
6772,0.355816,Adventure,4.7,2006,0.0,0.0,0.0
6788,0.312609,Adventure,6.2,2006,14061699.0577904,12039939.3356669,-2021759.7221235
6807,0.282881,Adventure,6.5,2006,32450074.7487471,44868557.1863881,12418482.437640999
6820,0.171168,Adventure,3.4,2006,7571684.10804101,0.0,-7571684.10804101
6846,0.238102,Adventure,7.5,2006,0.0,0.0,0.0
6848,0.235116,Adventure,5.2,2006,0.0,0.0,0.0
6872,0.188658,Adventure,5.8,2006,0.0,0.0,0.0
6875,0.187319,Adventure,5.9,2006,2163338.31658314,324500.747487471,-1838837.5690956688
6879,0.170775,Adventure,5.0,2006,0.0,0.0,0.0
6883,0.157586,Adventure,6.2,2006,227150523.24123,253499999.080581,26349475.839351
6884,0.156931,Adventure,4.7,2006,0.0,0.0,0.0
6907,0.112694,Adventure,6.9,2006,0.0,0.0,0.0
6912,0.100404,Adventure,5.7,2006,0.0,0.0,0.0
6913,0.0979,Adventure,6.9,2006,0.0,23097209.2827549,23097209.2827549
6962,5.827781,Adventure,7.4,2004,150077901.975579,911786234.115985,761708332.140406
6967,3.339406,Adventure,7.2,2004,106208976.782717,728965418.357159,622756441.574442
6969,3.177517,Adventure,6.8,2004,202027944.967126,574232515.462641,372204570.495515
6970,2.906282,Adventure,6.4,2004,115444539.981214,401114240.684318,285669700.703104
6974,2.499507,Adventure,5.9,2004,184711263.969943,346630860.772961,161919596.80301803
6976,2.241935,Adventure,6.4,2004,190483490.969004,353116829.412682,162633338.443678
6977,2.191033,Adventure,6.5,2004,173166809.971822,1061903622.74202,888736812.770198
6982,2.022895,Adventure,6.1,2004,144305674.976518,628332770.733608,484027095.75709
6986,1.792138,Adventure,5.7,2004,75038950.9877896,148814206.789801,73775255.8020114
6987,1.702547,Adventure,3.9,2004,8081117.79868504,0.0,-8081117.79868504
6989,1.665648,Adventure,6.5,2004,161622355.9737,241364107.692208,79741751.718508
6994,1.590381,Adventure,5.7,2004,80811177.9868504,66910149.9763107,-13901028.010539696
7003,1.433373,Adventure,5.2,2004,0.0,209493550.575329,209493550.575329
7006,1.348704,Adventure,5.5,2004,80811177.9868504,197622423.162423,116811245.17557262
7009,1.319068,Adventure,5.6,2004,178939036.970883,193136628.151289,14197591.180405974
7010,1.318761,Adventure,6.4,2004,10390008.5983093,27633853.3263266,17243844.7280173
7012,1.304553,Adventure,6.4,2004,230889079.962429,904815446.895049,673926366.93262
7023,1.06218,Adventure,6.1,2004,138533447.977457,235007976.063267,96474528.08581
7024,1.052176,Adventure,6.2,2004,121216766.980275,133653299.03553,12436532.055254996
7029,0.976399,Adventure,4.4,2004,65803387.7892924,32651914.6246066,-33151473.164685804
7034,0.935483,Adventure,6.0,2004,28861134.9953037,65136911.4521907,36275776.45688699
7047,0.815044,Adventure,6.3,2004,115444539.981214,124799530.556322,9354990.575107992
7054,0.779837,Adventure,6.0,2004,64648942.3894803,66061856.5698564,1412914.1803760976
7055,0.767869999999999,Adventure,5.7,2004,57722269.9906074,29086251.848267,-28636018.142340403
7056,0.763058,Adventure,6.3,2004,0.0,0.0,0.0
7059,0.73712,Adventure,6.5,2004,36942252.7939887,58769839.1441957,21827586.350207
7066,0.696312,Adventure,5.2,2004,21934462.5964308,80385323.8588769,58450861.2624461
7069,0.679385999999999,Adventure,5.4,2004,0.0,0.0,0.0
7074,0.652366,Adventure,5.0,2004,23088907.9962429,81957424.515433,58868516.5191901
7092,0.532612,Adventure,4.8,2004,26552244.1956794,0.0,-26552244.1956794
7093,0.530799,Adventure,7.0,2004,57722269.9906074,40184400.7181573,-17537869.272450104
7094,0.521121,Adventure,5.6,2004,126988993.979336,83326593.2962741,-43662400.6830619
7099,0.506575,Adventure,5.0,2004,0.0,0.0,0.0
7111,0.455625,Adventure,5.9,2004,0.0,0.0,0.0
7112,0.450655,Adventure,4.5,2004,0.0,0.0,0.0
7114,0.439848,Adventure,5.4,2004,51950042.9915466,24253951.2048253,-27696091.7867213
7133,0.382469,Adventure,7.1,2004,0.0,0.0,0.0
7135,0.372046,Adventure,6.8,2004,86006182.286005,71774237.1193908,-14231945.166614205
7150,0.329563,Adventure,7.3,2004,0.0,0.0,0.0
7190,0.455263,Adventure,6.1,2004,0.0,0.0,0.0
7199,0.209846,Adventure,5.4,2004,0.0,0.0,0.0
7203,0.19252,Adventure,5.5,2004,0.0,33675645.6351343,33675645.6351343
7205,0.274886,Adventure,5.2,2004,20780017.1966186,19282544.5084879,-1497472.6881307028
7226,0.150707999999999,Adventure,5.2,2004,0.0,0.0,0.0
7239,0.316869,Adventure,6.1,2004,0.0,0.0,0.0
7244,0.109123,Adventure,6.1,2004,3463336.19943644,6837780.10308735,3374443.9036509097
7251,0.080157,Adventure,4.8,2004,0.0,0.0,0.0
7261,0.021222,Adventure,7.4,2004,0.0,0.0,0.0
7267,0.001531,Adventure,7.0,2004,0.0,0.0,0.0
7270,0.949381,Adventure,7.0,1972,10429121.8627245,240507830.445422,230078708.58269748
7275,0.450264,Adventure,6.1,1972,5214560.93136229,0.0,-5214560.93136229
7283,0.338541,Adventure,6.6,1972,0.0,0.0,0.0
7284,0.321141,Adventure,7.7,1972,26072804.6568114,440959531.356979,414886726.7001676
7287,0.265891,Adventure,6.6,1972,0.0,39109206.9852172,39109206.9852172
7309,5.488441,Adventure,8.0,1980,47628661.5525832,1424626187.77282,1376997526.2202368
7313,1.392663,Adventure,5.8,1980,11907165.3881458,155727481.499572,143820316.1114262
7315,1.285924,Adventure,6.3,1980,142885984.657749,286263354.216737,143377369.55898798
7320,0.764524,Adventure,6.3,1980,0.0,110274095.009124,110274095.009124
7338,0.202265,Adventure,5.4,1980,52920735.0584258,0.0,-52920735.0584258
7339,0.39019,Adventure,5.9,1980,0.0,0.0,0.0
7340,0.450726,Adventure,5.9,1980,0.0,187041310.19039,187041310.19039
7342,0.359586,Adventure,5.0,1980,0.0,0.0,0.0
7360,0.201964,Adventure,6.8,1980,0.0,0.0,0.0
7362,0.181908,Adventure,6.2,1980,0.0,0.0,0.0
7376,0.097584,Adventure,5.5,1980,0.0,17620956.2935587,17620956.2935587
7377,0.091896,Adventure,5.7,1980,0.0,0.0,0.0
7378,0.090285,Adventure,3.6,1980,0.0,50197963.2396698,50197963.2396698
7384,0.042615,Adventure,6.1,1980,0.0,0.0,0.0
7387,4.965391,Adventure,6.8,2007,315500574.789463,1010653507.90891,695152933.119447
7388,4.878162,Adventure,7.2,2007,157750287.394731,986688860.379322,828938572.984591
7393,2.523173,Adventure,6.0,2007,136716915.7421,480994474.638433,344277558.896333
7394,2.520912,Adventure,5.8,2007,271330494.318938,936901700.22208,665571205.903142
7396,2.489611,Adventure,7.0,2007,73616800.7842082,142564220.404915,68947419.62070681
7400,2.194526,Adventure,7.7,2007,15775028.7394731,59161765.4528763,43386736.713403195
7401,2.191408,Adventure,7.0,2007,68358457.8710504,444446100.355053,376087642.4840026
7404,2.089502,Adventure,6.9,2007,63100114.9578927,144695991.533647,81595876.5757543
7411,1.862295,Adventure,5.8,2007,168266973.221047,840239200.967451,671972227.7464039
7415,1.713611,Adventure,5.6,2007,157750287.394731,302454181.166109,144703893.77137804
7421,1.552842,Adventure,5.4,2007,136716915.7421,303982451.227029,167265535.48492903
7426,1.39090499999999,Adventure,6.0,2007,35756731.8094725,100548976.258476,64792244.4490035
7436,1.269498,Adventure,5.7,2007,189300344.873678,391467711.828926,202167366.95524803
7442,1.156092,Adventure,5.7,2007,36808400.3921041,66482146.5060572,29673746.113953106
7470,0.907749,Adventure,5.6,2007,0.0,266729893.33241,266729893.33241
7474,0.890556999999999,Adventure,6.6,2007,157750287.394731,746379478.412346,588629191.0176151
7475,0.881034,Adventure,6.9,2007,47325086.2184195,184433750.610887,137108664.3924675
7487,0.761612,Adventure,4.2,2007,63100114.9578927,0.0,-63100114.9578927
7495,0.682626,Adventure,7.2,2007,0.0,0.0,0.0
7500,0.668697999999999,Adventure,5.0,2007,0.0,0.0,0.0
7518,0.582192,Adventure,5.7,2007,63100114.9578927,0.0,-63100114.9578927
7526,0.57106,Adventure,3.4,2007,21033371.6526309,91353784.5713698,70320412.9187389
7527,0.570337,Adventure,7.3,2007,0.0,0.0,0.0
7529,0.568172999999999,Adventure,5.4,2007,12620022.9915785,0.0,-12620022.9915785
7530,0.567972,Adventure,4.7,2007,0.0,0.0,0.0
7531,0.564132,Adventure,6.0,2007,4206674.33052618,6416278.39938986,2209604.0688636806
7540,0.541086,Adventure,5.9,2007,31550057.4789463,28195353.5389015,-3354703.940044798
7541,0.532062,Adventure,6.8,2007,0.0,0.0,0.0
7544,0.523238,Adventure,6.8,2007,0.0,0.0,0.0
7565,0.471104,Adventure,6.2,2007,47325086.2184195,108396998.369598,61071912.1511785
7573,0.462363,Adventure,6.0,2007,736.168007842082,0.0,-736.168007842082
7606,0.402329,Adventure,6.2,2007,0.0,0.0,0.0
7608,0.396494,Adventure,6.8,2007,0.0,0.0,0.0
7610,0.517319,Adventure,5.4,2007,0.0,28707871.602624,28707871.602624
7616,0.385371,Adventure,6.0,2007,0.0,0.0,0.0
7623,0.36244,Adventure,6.6,2007,0.0,0.0,0.0
7631,0.343105,Adventure,4.7,2007,0.0,0.0,0.0
7638,0.320907,Adventure,4.9,2007,70461795.0363136,26610410.1097321,-43851384.926581495
7639,0.435632,Adventure,5.1,2007,0.0,0.0,0.0
7645,0.3122,Adventure,6.4,2007,0.0,0.0,0.0
7664,0.268379,Adventure,7.3,2007,4206674.33052618,0.0,-4206674.33052618
7665,0.267233,Adventure,7.2,2007,16826697.3221047,25636683.8407651,8809986.5186604
7668,0.346282,Adventure,4.5,2007,39963406.1399987,5690314.73180505,-34273091.40819365
7687,0.24324,Adventure,5.6,2007,0.0,0.0,0.0
7688,0.240002,Adventure,5.3,2007,0.0,0.0,0.0
7690,0.237153,Adventure,5.6,2007,0.0,0.0,0.0
7694,0.232949,Adventure,4.6,2007,12.6200229915785,0.0,-12.6200229915785
7696,0.229997,Adventure,4.9,2007,0.0,0.0,0.0
7710,0.215628,Adventure,6.3,2007,26291714.5657886,0.0,-26291714.5657886
7721,0.201139,Adventure,5.4,2007,12620022.9915785,0.0,-12620022.9915785
7722,0.20103,Adventure,6.4,2007,0.0,0.0,0.0
7729,0.186365,Adventure,6.3,2007,11568354.408947,0.0,-11568354.408947
7744,0.159264,Adventure,5.8,2007,0.0,0.0,0.0
7747,0.314684,Adventure,4.5,2007,0.0,11145303.8948861,11145303.8948861
7748,0.155519,Adventure,4.7,2007,0.0,0.0,0.0
7772,0.12112,Adventure,1.5,2007,0.0,0.0,0.0
7780,0.111677,Adventure,6.4,2007,0.0,0.0,0.0
7785,0.104735,Adventure,5.8,2007,10516685.8263154,21393211.6265327,10876525.8002173
7809,0.060795,Adventure,7.0,2007,0.0,0.0,0.0
7812,0.314058,Adventure,2.9,2007,0.0,0.0,0.0
7827,2.012021,Adventure,6.5,1979,1201821.60100063,300455400.250159,299253578.6491584
7828,1.823058,Adventure,6.0,1979,105159390.087555,417633006.347721,312473616.260166
7829,1.691143,Adventure,5.7,1979,102154836.085054,631857706.726084,529702870.64103
7832,1.119476,Adventure,7.0,1979,0.0,67572536.6938669,67572536.6938669
7842,0.516927,Adventure,5.8,1979,60091080.0500318,107688927.106815,47597847.05678319
7853,0.315247,Adventure,6.4,1979,0.0,0.0,0.0
7858,0.255216,Adventure,6.3,1979,18027324.0150095,0.0,-18027324.0150095
7860,0.159632,Adventure,6.8,1979,8112295.80675429,113571068.668781,105458772.8620267
7883,2.556799,Adventure,6.9,1984,58773177.0974362,698980999.051652,640207821.9542158
7886,2.183891,Adventure,6.8,1984,56674135.0582421,42314185.4520434,-14359949.606198698
7892,1.247659,Adventure,5.9,1984,37782756.7054947,65158536.4471362,27375779.7416415
7894,1.020675,Adventure,6.5,1984,83961681.5677661,64914323.4010862,-19047358.166679904
7895,0.991867,Adventure,6.3,1984,20990420.3919415,181718766.989121,160728346.5971795
7898,0.82288,Adventure,6.1,1984,37782756.7054947,182616657.409891,144833900.7043963
7904,0.700606,Adventure,4.0,1984,73466471.3717953,0.0,-73466471.3717953
7906,0.637446,Adventure,6.3,1984,46178924.8622713,60335611.6335626,14156686.7712913
7915,0.561034,Adventure,5.8,1984,0.0,0.0,0.0
7916,0.550313,Adventure,6.1,1984,31485630.5879122,60312383.6343569,28826753.046444703
7918,0.539505,Adventure,4.8,1984,52476050.9798538,12129005.8643036,-40347045.115550205
7925,0.495575,Adventure,5.8,1984,0.0,25493220.3041176,25493220.3041176
7931,0.378244,Adventure,5.4,1984,0.0,0.0,0.0
7934,0.368967,Adventure,6.2,1984,0.0,96259051.5940335,96259051.5940335
7938,0.36224,Adventure,5.1,1984,5352557.19994508,47884209.7043751,42531652.504430026
7946,0.329484,Adventure,6.7,1984,16792336.3135532,57068026.594023,40275690.2804698
7950,0.274845,Adventure,6.1,1984,0.0,0.0,0.0
7952,0.263945,Adventure,5.6,1984,0.0,58937055.6065622,58937055.6065622
7960,0.227768,Adventure,5.8,1984,0.0,0.0,0.0
7961,0.222379,Adventure,6.0,1984,0.0,29669701.0418385,29669701.0418385
7973,0.154225,Adventure,4.9,1984,0.0,0.0,0.0
7979,0.133098,Adventure,3.9,1984,0.0,2806994.34392132,2806994.34392132
7987,4.828854,Adventure,7.8,1983,70824243.1274759,1253818981.11608,1182994737.988604
7989,1.774018,Adventure,5.8,1983,78815231.9192932,350289919.641303,271474687.7220098
7990,1.575742,Adventure,5.9,1983,60206079.9383489,402176613.988171,341970534.0498221
7992,1.263139,Adventure,4.7,1983,85383167.9125676,165949849.430067,80566681.5174994
7995,1.0684,Adventure,6.9,1983,32839679.9663721,134422775.850575,101583095.8842029
8004,0.598749,Adventure,5.9,1983,0.0,9414041.59036002,9414041.59036002
8031,0.31152,Adventure,5.8,1983,59.1114239394699,0.0,-59.1114239394699
8032,0.311401,Adventure,6.3,1983,21893119.9775814,5461194.99216773,-16431924.98541367
8038,0.252755,Adventure,6.5,1983,0.0,0.0,0.0
8045,0.204069,Adventure,6.1,1983,0.0,0.0,0.0
8047,0.195539,Adventure,6.1,1983,17514495.9820651,0.0,-17514495.9820651
8057,0.136046,Adventure,7.0,1983,2146368.64292211,0.0,-2146368.64292211
8064,0.072379,Adventure,6.1,1983,0.0,61081804.7374522,61081804.7374522
8066,0.015727,Adventure,5.1,1983,32839679.9663721,36123647.9630093,3283967.996637199
8071,2.440099,Adventure,6.4,1995,82996078.292204,503977993.446744,420981915.15454006
8072,2.245837,Adventure,6.6,1995,93012846.3619527,376054156.085859,283041309.7239063
8077,1.964673,Adventure,6.4,1995,27188370.4750323,202348766.120199,175160395.6451667
8078,1.913274,Adventure,6.6,1995,78703177.6908831,495228688.538899,416525510.8480159
8089,1.232098,Adventure,5.8,1995,250419201.743719,378087518.505979,127668316.76225999
8090,1.210502,Adventure,6.6,1995,0.0,50582671.1057166,50582671.1057166
8096,1.085209,Adventure,5.3,1995,37205138.5447811,27296723.2862096,-9908415.258571498
8102,0.981049,Adventure,6.1,1995,140234752.976482,26497674.2495508,-113737078.7269312
8106,0.932073,Adventure,5.3,1995,21464503.0066044,94443813.2290597,72979310.2224553
8108,0.888985,Adventure,5.8,1995,71548343.3553482,43362692.0035568,-28185651.351791397
8109,0.875995,Adventure,6.2,1995,45790939.7474229,26547955.5633272,-19242984.184095696
8111,0.826263,Adventure,6.0,1995,0.0,0.0,0.0
8123,0.743485,Adventure,6.9,1995,0.0,0.0,0.0
8130,0.640868999999999,Adventure,6.2,1995,40067072.278995,45214132.7439276,5147060.464932598
8136,0.602056,Adventure,5.8,1995,78703177.6908831,182591994.713436,103888817.02255291
8158,0.469383,Adventure,5.1,1995,0.0,0.0,0.0
8166,0.428022999999999,Adventure,5.6,1995,0.0,0.0,0.0
8167,0.421018,Adventure,4.3,1995,0.0,0.0,0.0
8179,0.376857,Adventure,5.4,1995,50083840.3487438,92082962.5936675,41999122.24492371
8188,0.327558,Adventure,4.8,1995,71548343.3553482,217506963.800258,145958620.4449098
8197,0.310112,Adventure,5.4,1995,0.0,0.0,0.0
8201,0.287343,Adventure,4.8,1995,0.0,0.0,0.0
8203,0.284183,Adventure,5.7,1995,0.0,0.0,0.0
8205,0.281576,Adventure,4.1,1995,0.0,0.0,0.0
8213,0.252852,Adventure,6.1,1995,0.0,0.0,0.0
8214,0.252843,Adventure,5.3,1995,0.0,0.0,0.0
8215,0.246552,Adventure,5.8,1995,64393509.0198134,0.0,-64393509.0198134
8222,0.194078,Adventure,6.4,1995,50083840.3487438,21464503.0066044,-28619337.342139397
8225,0.18332,Adventure,4.8,1995,40067072.278995,5700846.07346984,-34366226.20552516
8230,0.141372,Adventure,3.7,1995,0.0,0.0,0.0
8232,0.132101,Adventure,7.0,1995,0.0,0.0,0.0
8241,0.018196,Adventure,4.7,1995,8585801.20264179,7288925.94775082,-1296875.254890971
8243,3.966538,Adventure,7.3,1992,43512679.1284907,783306265.856875,739793586.7283843
8244,3.822939,Adventure,6.2,1992,27972436.5826012,557881779.469661,529909342.8870598
8247,1.574949,Adventure,6.1,1992,54390848.9106134,499978596.423941,445587747.5133276
8258,0.964004,Adventure,4.8,1992,62160970.1835582,91162873.2416604,29001903.058102198
8259,0.883759,Adventure,6.6,1992,0.0,163534154.189664,163534154.189664
8264,0.782091,Adventure,6.1,1992,73039139.9656809,11175608.4704267,-61863531.495254196
8267,0.767389,Adventure,5.4,1992,23310363.8188343,68479093.5563006,45168729.73746629
8287,0.566939,Adventure,6.8,1992,62160970.1835582,117337931.587501,55176961.4039428
8297,0.474174,Adventure,5.8,1992,0.0,198915104.587386,198915104.587386
8310,0.38545,Adventure,5.8,1992,62160970.1835582,0.0,-62160970.1835582
8314,0.437072999999999,Adventure,5.8,1992,37296582.1101349,34993668.9051868,-2302913.2049480975
8321,0.344615,Adventure,5.6,1992,0.0,0.0,0.0
8323,0.309976,Adventure,6.2,1992,93241455.2753373,214119429.250404,120877973.9750667
8340,0.233105,Adventure,5.5,1992,0.0,0.0,0.0
8353,0.180399,Adventure,5.9,1992,0.0,0.0,0.0
8359,0.144296,Adventure,5.7,1992,0.0,0.0,0.0
8373,0.071358,Adventure,4.8,1992,0.0,0.0,0.0
8375,4.5783,Adventure,7.5,1981,43167434.4874226,935116878.227065,891949443.7396424
8377,1.771093,Adventure,6.0,1981,67149342.5359908,468397365.827219,401248023.2912282
8378,1.278646,Adventure,6.9,1981,28778289.6582817,71466085.9847331,42687796.326451406
8379,1.248748,Adventure,7.1,1981,4796381.60971363,58997489.0942273,54201107.48451367
