,popularity,cast,vote_average,release_year,budget_adj,revenue_adj,net_profit
9243,0.360056,Jacqueline Bisset,4.4,1989,12312894.5733027,0.0,-12312894.5733027
9724,0.786853999999999,Jacqueline Bisset,6.7,1968,34479299.8821434,265182633.716993,230703333.8348496
9766,0.696675,Jacqueline Bisset,6.8,1974,0.0,122208559.330466,122208559.330466
10660,0.336237,Jacqueline Bisset,6.2,1970,56163683.4390146,564384086.581934,508220403.14291936
167,0.906036,James Brolin,5.8,2015,22999989.8800044,22910495.0793821,-89494.80062229931
1369,0.163315,James Brolin,6.2,1977,0.0,0.0,0.0
1777,0.196421,James Brolin,5.3,2009,10164004.3412495,0.0,-10164004.3412495
3581,0.52043,James Brolin,5.3,2011,0.969398042591472,1335.83050269104,1334.8611046484486
4165,0.02912,James Brolin,4.1,2002,0.0,0.0,0.0
5088,0.403468,James Brolin,5.3,2003,23707052.8956505,20663260.5163301,-3043792.379320398
6853,0.220049,James Brolin,5.3,2006,0.0,0.0,0.0
7544,0.523238,James Brolin,6.8,2007,0.0,0.0,0.0
7838,0.593218,James Brolin,6.2,1979,0.0,259689611.544217,259689611.544217
10598,0.971417,James Brolin,6.4,1973,0.0,0.0,0.0
10772,0.480176,James Brolin,5.9,1978,16713503.4745702,0.0,-16713503.4745702
1817,0.164377,Adrian Webster,5.9,2009,5082.00217062476,0.0,-5082.00217062476
4093,0.279762,Louie Rankin,7.2,2002,242452.278724109,0.0,-242452.278724109
6508,0.138467,Clemency Burton-Hill,5.1,2005,0.0,0.0,0.0
6888,0.150038,Clemency Burton-Hill,4.8,2006,0.0,0.0,0.0
2788,0.286107,Scott Atkinson,5.6,2001,1847232.17504076,0.0,-1847232.17504076
1178,0.151929,Robert Carradine,3.7,2014,0.0,0.0,0.0
5040,0.595052,Robert Carradine,5.8,2003,20150994.9613029,65827913.1108062,45676918.1495033
7347,0.28902,Robert Carradine,6.4,1980,0.0,19067922.9696364,19067922.9696364
7371,0.128234,Robert Carradine,6.0,1980,26460367.5292129,41794650.613338,15334283.084125102
7941,0.343859,Robert Carradine,6.6,1984,0.0,0.0,0.0
9682,0.233246,Robert Carradine,6.1,1987,0.0,43451882.6083143,43451882.6083143
10212,0.126723,Robert Carradine,5.9,1976,0.0,0.0,0.0
10316,0.396185,Robert Carradine,4.9,1993,18.1136395403845,0.0,-18.1136395403845
10328,0.238862,Robert Carradine,5.3,1993,0.0,0.0,0.0
10815,0.0655039999999999,Robert Carradine,5.8,1978,10028102.0847421,0.0,-10028102.0847421
3662,0.370236,Lauren Lavoie,5.8,2011,0.0,0.0,0.0
3780,0.202351,Brigitte Sy,7.1,2011,0.0,0.0,0.0
468,0.19957,Danny Midwinter,4.7,2015,2299998.98800044,0.0,-2299998.98800044
1437,1.264202,Danny Midwinter,3.6,2009,0.0,0.0,0.0
1850,0.222882,Danny Midwinter,3.5,2009,9147603.90712458,0.0,-9147603.90712458
4820,0.359021999999999,Danny Midwinter,4.7,2012,0.0,0.0,0.0
76,2.140199,Hadley Belle Miller,6.4,2015,91079959.9248176,226534364.284879,135454404.3600614
1259,0.113875,Laura Smet,5.2,2014,0.0,0.0,0.0
3517,0.780318,Jordana Spiro,5.3,2011,34898329.533293,9318308.6330712,-25580020.900221802
7815,0.032904,Maria Chiara Augenti,4.2,2007,0.0,0.0,0.0
415,0.249595,Jim Belushi,7.7,2015,0.0,0.0,0.0
2503,0.424997999999999,Jim Belushi,5.4,1999,0.0,0.0,0.0
2811,0.227672,Jim Belushi,5.5,2001,46796548.434366,0.0,-46796548.434366
2951,0.95811,Jim Belushi,4.6,2008,0.0,0.0,0.0
3724,0.276399,Jim Belushi,5.5,2011,969398.042591472,0.0,-969398.042591472
4107,0.246462,Jim Belushi,6.0,2002,0.0,0.0,0.0
4646,0.34423,Jim Belushi,5.8,2012,0.0,0.0,0.0
5357,0.334532,Jim Belushi,6.0,1997,0.0,0.0,0.0
5396,0.179786,Jim Belushi,6.4,1997,0.0,7866093.84923128,7866093.84923128
5732,0.354271,Jim Belushi,6.1,2013,65522334.6918297,17468279.7017423,-48054054.9900874
6249,1.048193,Jim Belushi,6.0,2005,16748449.3448174,57004784.3620398,40256335.0172224
6591,1.363623,Jim Belushi,5.2,2006,86533532.6633258,40437169.5703534,-46096363.0929724
7500,0.668697999999999,Jim Belushi,5.0,2007,0.0,0.0,0.0
8225,0.18332,Jim Belushi,4.8,1995,40067072.278995,5700846.07346984,-34366226.20552516
8403,0.374104,Jim Belushi,7.0,1981,0.0,10312220.4608843,10312220.4608843
8804,0.249219,Jim Belushi,5.5,2000,30391010.7442353,46358947.9746417,15967937.230406404
9211,0.547658,Jim Belushi,5.5,1989,32714340.6700008,137636432.588573,104922091.91857222
9395,0.277921,Jim Belushi,5.7,1991,0.0,0.0,0.0
9428,0.189644,Jim Belushi,6.2,1991,0.0,34953388.9851857,34953388.9851857
9471,0.753578,Jim Belushi,5.6,1988,53472839.6696189,64526317.3034052,11053477.633786306
9713,0.07532,Jim Belushi,6.1,1987,0.0,0.0,0.0
10067,0.257615,Jim Belushi,5.9,1990,0.0,0.0,0.0
10081,0.177761999999999,Jim Belushi,6.2,1990,33377970.8062916,25666412.8828286,-7711557.923462998
10522,0.459005,Jim Belushi,6.3,1986,8952328.84887971,0.0,-8952328.84887971
10548,0.311025,Jim Belushi,5.0,1986,0.0,76994623.6291746,76994623.6291746
5978,0.111493,Joicie Appell,3.4,2013,0.0,0.0,0.0
5077,0.43362,Linus Roache,6.6,2003,41487342.5673884,0.0,-41487342.5673884
7306,0.058828,Janet Leigh,5.7,1972,0.0,0.0,0.0
7324,0.659181999999999,Janet Leigh,6.2,1980,2646036.75292129,56567928.9232191,53921892.17029781
9853,0.630948,Janet Leigh,7.0,1962,15858587.533276,0.0,-15858587.533276
10141,2.610362,Janet Leigh,8.0,1960,5949601.34364958,235934958.630279,229985357.28662944
10850,0.202473,Janet Leigh,6.0,1966,0.0,0.0,0.0
10169,0.110510999999999,Rosemary DeCamp,5.5,1960,0.0,0.0,0.0
153,1.021441,Aksel Hennie,6.3,2015,0.0,3352102.24507501,3352102.24507501
685,2.549403,Aksel Hennie,5.6,2014,92109105.0771459,224193561.757773,132084456.68062711
3015,0.626646,Aksel Hennie,6.9,2008,8.10229307047334,0.0,-8.10229307047334
3497,0.859651,Aksel Hennie,7.0,2011,0.0,15219265.2350596,15219265.2350596
5780,0.303536,Aksel Hennie,5.3,2013,7020250.14555318,0.0,-7020250.14555318
525,0.136098,Francesca Capaldi,6.5,2015,0.0,0.0,0.0
2340,0.010185,Keith Malloy,6.0,2010,0.0,0.0,0.0
5064,0.470814,Lenny Venito,3.8,2003,64009042.8182565,8613020.0556926,-55396022.7625639
5338,0.408033,Charles Fleischer,7.1,1997,0.0,0.0,0.0
7133,0.382469,Charles Fleischer,7.1,2004,0.0,0.0,0.0
9461,1.115598,Charles Fleischer,6.9,1988,129072371.616321,608122557.535853,479050185.91953206
1079,0.232365,Sophie de FÃ¼rst,7.0,2014,0.0,0.0,0.0
7957,0.243301,Robert Brian Wilson,4.9,1984,2235479.77174177,0.0,-2235479.77174177
1592,0.47064,Amber McDonald,5.5,2009,6403322.7349872,0.0,-6403322.7349872
54,2.614499,Delroy Lindo,5.5,2015,96599957.4960187,123021159.990689,26421202.4946703
1390,4.90890199999999,Delroy Lindo,7.6,2009,177870075.971866,743337082.495734,565467006.523868
1671,0.358304,Delroy Lindo,6.9,2009,0.0,0.0,0.0
2437,1.152354,Delroy Lindo,6.6,1999,31417268.3182637,115910204.734556,84492936.41629231
2685,0.865406999999999,Delroy Lindo,7.1,2001,88667144.4019567,34041665.1837497,-54625479.21820701
2749,0.427875,Delroy Lindo,5.5,2001,60342917.7179983,0.0,-60342917.7179983
2797,0.272619,Delroy Lindo,6.5,2001,43102084.0842845,0.0,-43102084.0842845
3719,0.292417,Delroy Lindo,5.5,2011,16479766.724055,0.0,-16479766.724055
4338,0.13863,Delroy Lindo,5.6,1994,0.0,0.0,0.0
4986,1.412067,Delroy Lindo,5.3,2003,71121158.6869516,87962965.5531779,16841806.8662263
5308,0.572198,Delroy Lindo,6.3,1997,16301523.8528651,0.0,-16301523.8528651
6329,0.534781,Delroy Lindo,6.1,2005,55828164.4827247,25618988.6326041,-30209175.850120597
7783,0.105736999999999,Delroy Lindo,7.0,2007,13671691.5742101,0.0,-13671691.5742101
8229,0.141747,Delroy Lindo,6.7,1995,35774171.6776741,18704909.1607923,-17069262.5168818
8282,0.648937,Delroy Lindo,7.0,1992,52836824.6560245,74857205.3733186,22020380.717294097
8487,0.962736,Delroy Lindo,6.2,1996,111217339.11682,430261905.711886,319044566.595066
8492,0.902697,Delroy Lindo,5.5,1996,69510836.9480127,208908073.725418,139397236.77740532
8591,0.350241,Delroy Lindo,5.6,1996,0.0,0.0,0.0
8680,1.209516,Delroy Lindo,6.0,2000,113966290.290882,300367400.727763,186401110.436881
9258,0.290697,Delroy Lindo,6.1,1989,0.0,1551934.82186847,1551934.82186847
10337,0.32051,Delroy Lindo,5.5,1993,0.0,0.0,0.0
9942,0.392606,Sylvia Kay,7.1,1971,0.0,0.0,0.0
1495,0.776493,Melissa Jones,5.0,2009,0.0,0.0,0.0
7757,0.228338,Rachel Luttrell,4.9,2007,126200.229915785,0.0,-126200.229915785
1629,0.405828,Michael Jackson,6.6,2009,60984026.0474972,0.0,-60984026.0474972
8043,0.206849,Michael Jackson,8.1,1983,2408243.19753395,0.0,-2408243.19753395
9523,0.321068,Michael Jackson,6.1,1988,40565602.5079868,0.0,-40565602.5079868
10581,0.13993,Michael Jackson,6.2,1986,0.0,0.0,0.0
10788,0.277769,Michael Jackson,6.1,1978,80224816.6779371,70360684.0903826,-9864132.5875545
10212,0.126723,Veronica Hamel,5.9,1976,0.0,0.0,0.0
1189,0.138246,Jason Jones,6.6,2014,0.0,0.0,0.0
5225,0.038236,Jason Jones,4.6,2003,0.0,0.0,0.0
1824,0.15559,Linda Park,5.8,2009,0.0,0.0,0.0
7592,0.420933,Josh Dean,6.2,2007,1577502.87394731,0.0,-1577502.87394731
912,0.466373,Salman Khan,6.2,2014,0.0,0.0,0.0
1314,0.010047,Salman Khan,5.8,2014,0.0,0.0,0.0
1733,0.278387,Salman Khan,4.9,2009,76.2300325593715,136.197658172743,59.967625613371496
2379,0.066188,Salman Khan,5.0,2010,1250000.0,0.0,-1250000.0
2598,0.161076,Salman Khan,6.6,1999,0.0,0.0,0.0
2868,0.047972,Salman Khan,5.5,2001,0.0,0.0,0.0
7224,0.076289,Salman Khan,6.8,2004,0.0,0.0,0.0
7808,0.063177,Salman Khan,6.2,2007,464723.933316219,1083613.01582897,618889.0825127509
4923,0.024008,Eugene Jarecki,7.1,2012,0.0,0.0,0.0
48,2.93234,Milo Ventimiglia,5.3,2015,27599987.8560053,0.0,-27599987.8560053
388,0.289526,Milo Ventimiglia,5.2,2015,643999.716640124,0.0,-643999.716640124
830,0.688635,Milo Ventimiglia,5.7,2014,27632731.5231437,0.0,-27632731.5231437
1246,0.162234,Milo Ventimiglia,5.3,2014,0.0,0.0,0.0
3062,0.477295,Milo Ventimiglia,5.9,2008,8102293.07047334,0.0,-8102293.07047334
3788,0.189663,Milo Ventimiglia,5.6,2011,2908194.12777441,21326.7569370123,-2886867.370837398
4763,0.206106,Milo Ventimiglia,4.6,2012,0.0,14010.6276385083,14010.6276385083
5631,0.573206,Milo Ventimiglia,5.2,2013,0.0,37329.9461406408,37329.9461406408
6303,0.661616,Milo Ventimiglia,5.0,2005,39079715.1379072,21543978.1341177,-17535737.0037895
6588,1.409773,Milo Ventimiglia,6.4,2006,25960059.7989977,168438745.77865,142478685.9796523
1372,0.137351,John Steadman,6.0,1977,827489.63749118,89944525.8142588,89117036.17676762
2829,0.198443,Ryan O'Neal,3.9,2001,0.0,0.0,0.0
4150,0.211695,Ryan O'Neal,5.8,2002,24245227.8724109,0.0,-24245227.8724109
7281,0.52835,Ryan O'Neal,7.3,1972,0.0,0.0,0.0
9123,0.235951,Ryan O'Neal,5.8,1998,6688477.34539149,2649089.16984358,-4039388.1755479095
9809,1.019569,Ryan O'Neal,7.2,1975,44570032.8926842,81036423.4412441,36466390.5485599
10613,0.419331,Ryan O'Neal,7.7,1973,0.0,0.0,0.0
10654,0.396028,Ryan O'Neal,6.6,1970,12356010.3565832,766072642.10816,753716631.7515768
10763,0.745447,Ryan O'Neal,6.8,1978,0.0,0.0,0.0
7275,0.450264,Jesse Vint,6.1,1972,5214560.93136229,0.0,-5214560.93136229
8964,0.078907,Jesse Vint,5.0,1982,0.0,0.0,0.0
1426,1.398364,Dileep Rao,6.1,2009,30492013.0237486,92332504.8314594,61840491.807710804
762,1.018115,Gabriel Bateman,5.6,2014,5987091.83001448,235130424.650607,229143332.82059252
1703,0.315422,Eva Amurri Martino,6.3,2009,0.0,0.0,0.0
4452,1.020104,Eva Amurri Martino,5.6,2012,66482099.6946572,55140602.0428999,-11341497.6517573
7516,0.594693,Eva Amurri Martino,6.2,2007,8413348.66105236,0.0,-8413348.66105236
6353,0.446519,Jamie Lynn Sigler,5.0,2005,0.0,0.0,0.0
7306,0.058828,Rory Calhoun,5.7,1972,0.0,0.0,0.0
7386,0.031133,Rory Calhoun,5.9,1980,7938110.25876387,0.0,-7938110.25876387
9579,0.131437,Rory Calhoun,4.5,1988,0.0,0.0,0.0
10136,0.113651,Rory Calhoun,5.3,1961,0.0,0.0,0.0
7362,0.181908,ToshirÅ Mifune,6.2,1980,0.0,0.0,0.0
9746,0.166845,ToshirÅ Mifune,6.0,1968,0.0,0.0,0.0
10862,0.0655429999999999,ToshirÅ Mifune,5.7,1966,0.0,0.0,0.0
8334,0.265227,Aya Takanashi,5.8,1992,0.0,31080485.0917791,31080485.0917791
7663,0.268526,Will Sanderson,3.4,2007,10516685.8263154,0.0,-10516685.8263154
3194,0.265883,Agnes Bruckner,4.7,2008,0.0,0.0,0.0
3242,0.19789,Agnes Bruckner,5.6,2008,0.0,0.0,0.0
3974,0.90146,Agnes Bruckner,6.1,2002,60613069.6810273,68752370.8802205,8139301.199193202
4887,0.220523,Agnes Bruckner,5.3,2012,0.0,0.0,0.0
5801,0.280426,Agnes Bruckner,5.7,2013,0.0,0.0,0.0
6471,0.260956,Agnes Bruckner,4.2,2005,0.0,0.0,0.0
6867,0.200709,Agnes Bruckner,5.3,2006,0.0,0.0,0.0
7568,0.467559,Agnes Bruckner,5.6,2007,0.0,0.0,0.0
3234,0.279117,Nick Cheung,7.0,2008,5823523.14440271,0.0,-5823523.14440271
6815,0.27504,Nick Cheung,7.0,2006,0.0,0.0,0.0
6342,0.481416,Tamzin Outhwaite,4.3,2005,14515322.7655084,0.0,-14515322.7655084
440,0.221502,Jon Peters,6.8,2015,0.0,0.0,0.0
9520,0.3065,Ruth Brown,6.2,1988,0.0,0.0,0.0
74,2.165433,Jake Stormoen,5.1,2015,0.0,0.0,0.0
92,1.876037,Jake Stormoen,5.4,2015,0.0,0.0,0.0
703,2.078514,Jake Stormoen,5.3,2014,0.0,0.0,0.0
1005,0.318608,Marceline Hugot,5.4,2014,0.0,0.0,0.0
1320,0.147999,Lysette Anthony,4.9,2014,0.0,0.0,0.0
8031,0.31152,Lysette Anthony,5.8,1983,59.1114239394699,0.0,-59.1114239394699
8112,0.823148,Lysette Anthony,5.6,1995,0.0,0.0,0.0
9149,0.175128,Lysette Anthony,3.7,1998,0.0,0.0,0.0
9504,0.402939,Lysette Anthony,5.6,1988,0.0,0.0,0.0
10298,0.48588,Lysette Anthony,4.8,1993,0.0,0.0,0.0
2361,0.095018,Jennifer Tse,6.5,2010,0.0,0.0,0.0
8875,0.066233,Gary Houston,7.4,2000,1899438.1715147,0.0,-1899438.1715147
4913,0.040014,Jamison Jones,6.1,2012,0.0,0.0,0.0
7802,0.070616,Jamison Jones,6.4,2007,0.0,0.0,0.0
53,2.793297,Dascha Polanco,6.4,2015,55199975.7120106,93043293.3409509,37843317.62894031
453,0.21254,Josh Duhamel,6.2,2015,0.0,0.0,0.0
473,0.253157,Josh Duhamel,5.5,2015,0.0,0.0,0.0
865,0.571843999999999,Josh Duhamel,7.3,2014,0.0,10579.6518091609,10579.6518091609
1487,0.813322999999999,Josh Duhamel,6.0,2009,152460065.118743,850012865.596695,697552800.477952
2031,0.82289,Josh Duhamel,6.5,2010,38000000.0,105610124.0,67610124.0
2052,0.733947,Josh Duhamel,5.7,2010,0.0,36699403.0,36699403.0
2283,0.385851,Josh Duhamel,4.8,2010,4500000.0,123820.0,-4376180.0
3522,0.760502999999999,Josh Duhamel,6.1,2011,189032618.305337,1089358138.29044,900325519.9851031
4603,0.409718,Josh Duhamel,5.7,2012,18994885.6270449,4403174.99513256,-14591710.631912341
5542,0.96795,Josh Duhamel,6.8,2013,26208933.8767318,91351370.0720184,65142436.1952866
5790,0.293833,Josh Duhamel,6.1,2013,0.0,0.0,0.0
6897,0.412468,Josh Duhamel,5.2,2006,10816691.5829157,0.0,-10816691.5829157
7050,0.804481,Josh Duhamel,5.3,2004,19625571.7968065,19602596.0244594,-22975.77234710008
7474,0.890556999999999,Josh Duhamel,6.6,2007,157750287.394731,746379478.412346,588629191.0176151
7254,0.075496,Dick Proenneke,7.5,2004,0.0,0.0,0.0
3247,0.18368,Ava Hunt,5.3,2008,20255.7326761833,0.0,-20255.7326761833
9277,0.233923,Julianne Phillips,5.9,1989,14152370.6631566,61830009.2329119,47677638.5697553
2932,1.172718,Ludacris,5.3,2008,35447532.1833208,86509099.6853474,51061567.502026595
5025,0.723225,Ludacris,6.1,2003,90086801.0034721,280158881.112448,190072080.1089759
1519,0.643829,Val Kilmer,5.8,2009,25410010.8531238,10762767.8697934,-14647242.983330399
1654,0.377372,Val Kilmer,4.7,2009,0.0,0.0,0.0
1700,0.317799,Val Kilmer,4.9,2009,5082002.17062476,0.0,-5082002.17062476
2067,0.649289999999999,Val Kilmer,5.2,2010,10000000.0,6110000.0,-3890000.0
2087,0.598083,Val Kilmer,5.1,2010,10000000.0,0.0,-10000000.0
2253,0.241802,Val Kilmer,6.0,2010,0.0,0.0,0.0
2546,0.297996,Val Kilmer,6.0,1999,0.0,0.0,0.0
2950,0.978313,Val Kilmer,6.9,2008,2937081.23804658,0.0,-2937081.23804658
3236,0.214856,Val Kilmer,5.4,2008,21268519.3099925,0.0,-21268519.3099925
3573,0.539108,Val Kilmer,5.9,2011,19387960.8518294,16944.1083864563,-19371016.74344294
3632,0.418255,Val Kilmer,6.8,2011,0.0,1151832.93781893,1151832.93781893
3667,0.362217,Val Kilmer,4.7,2011,6785786.2981403,0.0,-6785786.2981403
3799,0.180846,Val Kilmer,6.3,2011,0.0,0.0,0.0
4050,0.427389,Val Kilmer,6.8,2002,21820705.0851698,820334.860540237,-21000370.224629562
4597,0.425039,Val Kilmer,4.5,2012,5698465.68811347,0.0,-5698465.68811347
5181,0.104354,Val Kilmer,5.9,2003,0.0,0.0,0.0
5186,0.161748,Val Kilmer,6.4,2003,5926763.22391264,2923605.91860799,-3003157.3053046498
5270,0.938611,Val Kilmer,6.0,1997,92375301.8329025,160384313.858672,68009012.02576949
5471,1.653164,Val Kilmer,5.7,2013,46801667.6370212,205729564.987859,158927897.35083783
5730,0.355905,Val Kilmer,4.5,2013,6552233.46918297,0.0,-6552233.46918297
6124,0.497699,Val Kilmer,6.8,1985,0.0,26353158.6794634,26353158.6794634
6246,1.05364,Val Kilmer,7.1,2005,16748449.3448174,17625116.778563,876667.4337456003
6592,1.35007,Val Kilmer,6.5,2006,81125186.8718679,195303533.131688,114178346.2598201
7009,1.319068,Val Kilmer,5.6,2004,178939036.970883,193136628.151289,14197591.180405974
7172,0.280074,Val Kilmer,6.2,2004,22223073.9463838,9365683.04840081,-12857390.89798299
7930,0.44653,Val Kilmer,6.8,1984,18891378.3527473,42942915.7121273,24051537.35938
8079,1.847583,Val Kilmer,7.5,1995,85858012.0264179,268215876.233958,182357864.2075401
8082,1.59374,Val Kilmer,5.2,1995,143096686.710696,481562054.879869,338465368.169173
8321,0.344615,Val Kilmer,5.6,1992,0.0,0.0,0.0
8565,0.435293,Val Kilmer,6.3,1996,69510836.9480127,104266255.422019,34755418.47400631
8622,0.240968,Val Kilmer,4.6,1996,55608669.5584101,68993369.0832201,13384699.524809994
8716,0.697146,Val Kilmer,5.3,2000,101303369.147451,42375160.0593232,-58928209.0881278
8978,1.855981,Val Kilmer,6.7,1998,93638682.8354809,292437871.068362,198799188.2328811
9301,0.119555,Val Kilmer,5.9,1989,7035939.75617302,0.0,-7035939.75617302
9331,0.816448,Val Kilmer,6.5,1991,60841527.9933471,55104641.0237771,-5736886.969570003
9466,0.869474,Val Kilmer,6.7,1988,64536185.8081608,105599386.279311,41063200.471150205
10241,0.926373,Val Kilmer,7.3,1993,37736749.0424677,85292698.301333,47555949.2588653
10388,0.27659,Val Kilmer,5.6,1993,0.0,0.0,0.0
10475,1.469796,Val Kilmer,6.6,1986,29841096.1629323,709881085.221197,680039989.0582647
10631,0.251582,Jeannine Riley,6.1,1973,0.0,0.0,0.0
8089,1.232098,Rick Aviles,5.8,1995,250419201.743719,378087518.505979,127668316.76225999
856,0.599079,Cozi Zuehlsdorff,6.8,2014,33159277.8277725,48287768.187173,15128490.3594005
6418,0.379443,Ahn Sun-yeong,6.0,2005,0.0,0.0,0.0
5798,0.283595,Aubrey Dollar,6.7,2013,0.0,7455.50565457748,7455.50565457748
6659,0.715437,Aubrey Dollar,5.3,2006,0.0,0.0,0.0
6798,0.298379,Aubrey Dollar,5.3,2006,0.0,0.0,0.0
2307,0.260805,David Schofield,5.5,2010,1300000.0,0.0,-1300000.0
5738,0.346246,David Schofield,6.0,2013,0.0,0.0,0.0
7214,0.173273,David Schofield,5.5,2004,0.0,0.0,0.0
7840,0.550722,Ann Reinking,6.8,1979,0.0,113643277.115123,113643277.115123
8920,0.421748,Ann Reinking,6.2,1982,112982120.127561,128932942.626097,15950822.49853599
3215,0.239048,Raymond Thiry,6.8,2008,4051146.53523667,536825.529677281,-3514321.005559389
6462,0.201372,Godfrey Seome,6.5,2005,0.0,0.0,0.0
4232,0.595882,Joey Leung Wing-Chung,6.7,1994,0.0,0.0,0.0
5223,0.039864,Maria de Medeiros,6.1,2003,0.0,0.0,0.0
10017,0.509163,Maria de Medeiros,5.8,1990,0.0,19304898.7512633,19304898.7512633
4823,0.144297,Christine Barnes,6.9,2012,0.0,0.0,0.0
1581,0.486267,George Wendt,4.8,2009,0.0,0.0,0.0
8238,0.0820679999999999,George Wendt,5.4,1995,0.0,0.0,0.0
8297,0.474174,George Wendt,5.8,1992,0.0,198915104.587386,198915104.587386
8617,0.14447,George Wendt,5.9,1996,34755418.4740063,0.0,-34755418.4740063
10544,0.323711,George Wendt,6.2,1986,0.0,72835371.6459851,72835371.6459851
10551,0.302986,George Wendt,5.5,1986,5968219.23258647,0.0,-5968219.23258647
9307,0.094652,Lady Marcia Fitzalan-Howard,5.3,1989,0.0,0.0,0.0
2139,0.448095,Stephen Kramer Glickman,3.2,2010,0.0,0.0,0.0
9122,0.236078,Dick Martin,4.5,1998,0.0,13676753.6485309,13676753.6485309
1371,0.15041,Henry Fonda,6.0,1977,0.0,0.0,0.0
8386,0.683132,Henry Fonda,6.6,1981,0.0,46179482.9980262,46179482.9980262
9722,0.891162999999999,Henry Fonda,6.6,1968,0.0,0.0,0.0
9747,0.157115,Henry Fonda,5.7,1968,0.0,0.0,0.0
9856,0.526108,Henry Fonda,6.1,1962,108126733.181427,360422443.938091,252295710.75666398
9879,0.050657,Henry Fonda,7.0,1962,0.0,0.0,0.0
9892,0.581833,Henry Fonda,6.9,1964,0.0,0.0,0.0
10210,0.456174,Henry Fonda,6.3,1976,0.0,0.0,0.0
10688,0.02076,Henry Fonda,6.7,1970,0.0,0.0,0.0
10712,0.160842,Henry Fonda,6.0,1965,0.0,0.0,0.0
10852,0.22722,Henry Fonda,6.0,1966,0.0,0.0,0.0
8653,0.099873,Hrothgar Mathews,6.0,1996,9731517.17272177,1529238.41285627,-8202278.7598655
1546,0.565345,Chase Wright Vanek,5.2,2009,15246006.5118743,40067996.1726425,24821989.6607682
1301,0.020923,Rena Owen,6.0,2014,0.0,4826.51710604244,4826.51710604244
4248,0.503888,Rena Owen,7.3,1994,0.0,3238101.90713431,3238101.90713431
2772,0.20867,Kip Pardue,4.8,2001,115759882.969221,67417494.2985179,-48342388.6707031
3334,0.076837,Kip Pardue,5.0,2008,0.0,0.0,0.0
3451,1.114169,Kip Pardue,4.9,2011,5816388.25554883,0.0,-5816388.25554883
8849,0.146148,Viveka Davis,5.5,2000,5065168.45737255,0.0,-5065168.45737255
3279,0.145331,Song Ha-yoon,6.1,2008,0.0,0.0,0.0
5652,0.517151,Peter McDonald,5.0,2013,561620.011644254,0.0,-561620.011644254
8585,0.36904,James Acheson,3.7,1996,27804334.779205,0.0,-27804334.779205
661,3.573028,Bill Smitrovich,6.0,2014,13816365.7615718,29987149.8587506,16170784.0971788
19,5.476958,Woody Harrelson,6.5,2015,147199935.232028,598481289.508232,451281354.276204
633,10.739009,Woody Harrelson,6.6,2014,115136381.346432,692752790.215065,577616408.868633
1404,2.041804,Woody Harrelson,7.1,2009,23987050.2453489,104070645.115453,80083594.8701041
1585,0.476687,Woody Harrelson,6.3,2009,3557401.51943733,45191.1961020636,-3512210.323335266
1590,0.471747,Woody Harrelson,6.9,2009,6606602.82181219,1546210.34081736,-5060392.48099483
2462,0.740133,Woody Harrelson,5.4,1999,104724227.727545,0.0,-104724227.727545
2577,0.212029,Woody Harrelson,5.3,1999,31417268.3182637,11040742.8298921,-20376525.488371596
2911,1.531599,Woody Harrelson,7.4,2008,55703264.8595042,170317989.68335,114614724.8238458
2972,0.802785,Woody Harrelson,6.3,2008,15191799.5071375,6002188.83447298,-9189610.67266452
