,popularity,director,vote_average,release_year,budget_adj,revenue_adj,net_profit
5717,0.376959,Liza Johnson,5.0,2013,0.0,0.0,0.0
1459,1.022125,John Hamburg,6.4,2009,41672417.799123,93139872.3523022,51467454.5531792
7015,1.23067,John Hamburg,5.7,2004,48486706.7921102,198522339.90382,150035633.1117098
345,0.34253,Robert Harmon,5.6,2015,0.0,0.0,0.0
2234,0.284327,Robert Harmon,5.9,2010,0.0,0.0,0.0
4058,0.381369,Robert Harmon,4.4,2002,20608443.6915493,0.0,-20608443.6915493
6529,0.092869,Robert Harmon,6.1,2005,0.0,0.0,0.0
6864,0.223542,Robert Harmon,6.3,2006,0.0,0.0,0.0
6920,0.086284,Robert Harmon,6.5,2006,0.0,0.0,0.0
7100,0.504606999999999,Robert Harmon,5.6,2004,0.0,428756.403708632,428756.403708632
7726,0.194368,Robert Harmon,5.9,2007,0.0,0.0,0.0
10262,0.711412,Robert Harmon,5.6,1993,0.0,0.0,0.0
10494,0.799534,Robert Harmon,6.6,1986,0.0,11627817.869843,11627817.869843
1247,0.045555,Andr̩ Singer,7.5,2014,0.0,0.0,0.0
3528,0.709051,Mitch Glazer,5.0,2011,14540970.638872,0.0,-14540970.638872
6792,0.30746,David Moore,6.4,2006,0.0,0.0,0.0
1547,0.561315,Glenn Gaylord,6.0,2009,0.0,0.0,0.0
3677,0.580585999999999,Jennifer Westfeldt,5.7,2011,0.0,11813690.4207963,11813690.4207963
5730,0.355905,John O. Hartman,4.5,2013,6552233.46918297,0.0,-6552233.46918297
9055,0.521096,Kirk Wong,6.1,1998,17390041.0980178,36127332.8238497,18737291.7258319
10366,0.197668,Kirk Wong,6.5,1993,0.0,293923.990941972,293923.990941972
3161,0.304742,James Honeyborne,6.5,2008,0.0,0.0,0.0
2597,0.162638,Alan Metter,6.1,1999,0.0,0.0,0.0
4208,0.880147999999999,Alan Metter,4.4,1994,0.0,185723.421317083,185723.421317083
6174,0.160125,Alan Metter,5.8,1985,0.0,0.0,0.0
9174,0.088122,Alan Metter,6.4,1998,0.0,0.0,0.0
9589,0.201098,Alan Metter,5.8,1988,0.0,0.0,0.0
10542,0.325629,Alan Metter,6.6,1986,0.0,181549250.242458,181549250.242458
3206,0.659884,Robert B. Weide,6.0,2008,27345239.1128475,17507332.5752287,-9837906.537618801
3778,0.271394,Robert B. Weide,7.6,2011,0.0,0.0,0.0
4077,0.462287,Tamra Davis,5.1,2002,14547136.7234465,74118910.2351956,59571773.5117491
8105,0.938457,Tamra Davis,6.2,1995,14309668.6710696,37904500.7056097,23594832.034540102
8829,0.254766,Tamra Davis,6.7,2000,0.0,0.0,0.0
9115,0.262171,Tamra Davis,6.3,1998,10701563.7526263,23356189.6440164,12654625.8913901
10394,0.03797,Tamra Davis,6.5,1993,0.0,27100688.5900071,27100688.5900071
417,0.24828,Ernie Barbarash,5.4,2015,6899996.96400133,0.0,-6899996.96400133
958,0.380414,Ernie Barbarash,5.4,2014,0.0,0.0,0.0
1700,0.317799,Ernie Barbarash,4.9,2009,5082002.17062476,0.0,-5082002.17062476
3575,0.531976,Ernie Barbarash,5.8,2011,7755184.34073177,0.0,-7755184.34073177
4513,0.6249,Ernie Barbarash,5.0,2012,9497442.81352245,0.0,-9497442.81352245
7085,0.588087,Ernie Barbarash,5.6,2004,952417.454845022,0.0,-952417.454845022
7799,0.149561,Ernie Barbarash,5.0,2007,0.0,0.0,0.0
8197,0.310112,Holly Goldberg Sloan,5.4,1995,0.0,0.0,0.0
258,0.47784,Rick Morales,6.8,2015,0.0,0.0,0.0
5408,0.147816,John Nicolella,5.7,1997,0.0,0.0,0.0
2311,0.174224,Barry W. Blaustein,4.9,2010,0.0,10967.0,10967.0
6358,0.439013,Barry W. Blaustein,5.5,2005,0.0,45156540.4983646,45156540.4983646
197,0.719407,Corin Hardy,4.9,2015,0.0,0.0,0.0
6835,0.257275,Drew Heriot,5.4,2006,0.0,0.0,0.0
413,0.255458,Emily Ting,5.4,2015,0.0,0.0,0.0
308,0.396791,Robert Budreau,6.8,2015,0.0,763718.343963928,763718.343963928
696,2.165462,Tim Story,6.1,2014,23027276.2692864,141846012.919223,118818736.64993662
757,1.041267,Tim Story,6.2,2014,22106185.218515,64643485.2611615,42537300.0426465
3898,0.06667,Tim Story,7.6,2011,0.0,0.0,0.0
3977,0.880807,Tim Story,6.2,2002,14547136.7234465,91867158.9417733,77320022.21832679
4571,0.473381,Tim Story,6.6,2012,11396931.3762269,91242414.6298609,79845483.25363399
6200,2.368513,Tim Story,5.6,2005,111656328.965449,369113178.539698,257456849.574249
7038,0.922087,Tim Story,5.0,2004,28861134.9953037,42264206.8359791,13403071.840675395
7421,1.552842,Tim Story,5.4,2007,136716915.7421,303982451.227029,167265535.48492903
352,0.333656,Francesco Cinquemani,4.7,2015,0.0,0.0,0.0
7301,0.095011,Robert Mulligan,5.3,1972,0.0,0.0,0.0
9443,0.062221,Robert Mulligan,6.9,1991,0.0,4569200.35339321,4569200.35339321
9852,0.810805,Robert Mulligan,7.7,1962,14416897.7575236,94645823.6770153,80228925.91949171
9926,0.984256,Robert Mulligan,6.6,1971,0.0,0.0,0.0
4502,0.663515,Peter Hedges,6.5,2012,0.0,49248870.9914855,49248870.9914855
5095,0.379915,Peter Hedges,6.3,2003,355605.793434758,0.0,-355605.793434758
7549,0.501939,Peter Hedges,6.5,2007,26291714.5657886,71910846.0579097,45619131.4921211
1455,1.065548,Lee Daniels,6.8,2009,10164004.3412495,64691685.0923125,54527680.751063004
4396,1.774202,Lee Daniels,5.4,2012,11871803.516903,1285828.3907058,-10585975.1261972
5534,1.031715,Lee Daniels,7.2,2013,23400833.8185106,108507022.122212,85106188.3037014
6394,0.340545,Lee Daniels,5.5,2005,0.0,0.0,0.0
2812,0.507235,David L. Cunningham,6.3,2001,0.0,0.0,0.0
7530,0.567972,David L. Cunningham,4.7,2007,0.0,0.0,0.0
10403,0.734072,Luis Bu̱uel,6.9,1967,0.0,0.0,0.0
1441,1.218657,John Hillcoat,6.7,2009,32524813.8919985,28088535.9991754,-4436277.8928231
4435,1.178045,John Hillcoat,6.7,2012,24693351.3151583,50979024.8975463,26285673.582388
6469,0.191177,John Hillcoat,7.0,2005,2233126.57930898,5637185.26453561,3404058.6852266295
1585,0.476687,Peter Stebbings,6.3,2009,3557401.51943733,45191.1961020636,-3512210.323335266
1690,0.330949,Marty Callner,6.6,2009,0.0,0.0,0.0
3182,0.279806,Marty Callner,7.8,2008,0.0,0.0,0.0
6936,0.067896,Marty Callner,7.1,2006,0.0,0.0,0.0
9161,0.197432,Marty Callner,7.1,1998,0.0,0.0,0.0
3654,0.381174,Michael Brandt,5.9,2011,16479766.724055,3583120.06576396,-12896646.65829104
5994,0.213552,Richard Robbins,7.1,2013,0.0,0.0,0.0
8454,0.046679,Menahem Golan,5.5,1981,0.0,0.0,0.0
9618,0.721427,Menahem Golan,5.4,1987,47977010.9516163,30815787.6606582,-17161223.290958103
10564,0.231591,Menahem Golan,5.0,1986,0.0,35349563.5739686,35349563.5739686
1053,0.269528,Paul Katis,5.8,2014,0.0,0.0,0.0
5535,1.020237,Will Graham,4.4,2013,5616200.11644254,30363974.6971464,24747774.580703862
3271,0.155759999999999,Frank Henenlotter,4.9,2008,0.0,0.0,0.0
8958,0.078482,Frank Henenlotter,5.8,1982,79087.4840892929,0.0,-79087.4840892929
9592,0.019075,Frank Henenlotter,5.6,1988,0.0,0.0,0.0
10063,0.384309,Frank Henenlotter,5.6,1990,4172246.35078645,342237.68586523,-3830008.66492122
7013,1.279087,Jeff Schaffer,6.4,2004,28861134.9953037,24008824.349747,-4852310.645556703
9718,0.245929,Carl Urbano,5.8,1987,0.0,0.0,0.0
2349,0.123158,Elijah Drenner,6.0,2010,0.0,0.0,0.0
7434,1.30813,Bruce A. Evans,6.7,2007,21033371.6526309,43788601.3638669,22755229.711236004
8356,0.153994,Bruce A. Evans,5.5,1992,0.0,0.0,0.0
317,0.712889999999999,Dan Fraga,7.0,2015,0.0,0.0,0.0
4079,0.325852,Liliana Cavani,6.0,2002,36367841.8086164,0.0,-36367841.8086164
9771,0.41087,Liliana Cavani,6.1,1974,0.0,0.0,0.0
2353,0.107729,David Nixon,6.7,2010,0.0,0.0,0.0
4689,0.292387,Michele Placido,5.5,2012,0.0,0.0,0.0
6377,0.387304,Michele Placido,6.9,2005,913815.494392451,5416720.95955662,4502905.465164169
1320,0.147999,Sacha Bennett,4.9,2014,0.0,0.0,0.0
199,0.707355,Paul Hyett,4.9,2015,0.0,0.0,0.0
4650,0.335484,Paul Hyett,6.4,2012,0.0,0.0,0.0
5703,0.393664,David Lowery,5.8,2013,0.0,965277.842780093,965277.842780093
9792,0.179943,Saul Bass,6.0,1974,0.0,0.0,0.0
4003,0.645437,Dewey Nicks,5.7,2002,16971659.5106876,7775341.53646373,-9196317.97422387
1941,2.053855,Jon Turteltaub,5.8,2010,150000000.0,215283742.0,65283742.0
2480,0.598565,Jon Turteltaub,6.3,1999,104.724227727545,0.0,-104.724227727545
5476,1.496605,Jon Turteltaub,6.4,2013,26208933.8767318,125805175.890027,99596242.0132952
6970,2.906282,Jon Turteltaub,6.4,2004,115444539.981214,401114240.684318,285669700.703104
7393,2.523173,Jon Turteltaub,6.0,2007,136716915.7421,480994474.638433,344277558.896333
8098,1.068338,Jon Turteltaub,6.2,1995,24326436.7408184,260517557.820362,236191121.0795436
8340,0.233105,Jon Turteltaub,5.5,1992,0.0,0.0,0.0
8469,1.392981,Jon Turteltaub,6.0,1996,44486935.6467281,211363523.187355,166876587.5406269
8778,0.349034,Jon Turteltaub,5.9,2000,82308987.432304,88260560.3697167,5951572.937412709
10239,0.980554,Jon Turteltaub,6.8,1993,21132579.4637819,233763161.445963,212630581.9821811
6073,0.003611,Laurent Malaquais,5.8,2013,325893.116223517,0.0,-325893.116223517
6542,0.0667789999999999,Christian Faure,6.1,2005,0.0,0.0,0.0
8831,0.171378,Christian Faure,7.5,2000,0.0,0.0,0.0
405,0.261932,Conor McMahon,6.1,2015,0.0,0.0,0.0
4842,0.128685,Conor McMahon,5.2,2012,94974.4281352245,90225.7067284633,-4748.721406761208
707,1.900038,Nick Cassavetes,6.2,2014,36843642.0308583,181253395.832431,144409753.80157268
1595,0.457298,Nick Cassavetes,7.0,2009,30492013.0237486,97284640.5022156,66792627.478466995
3984,0.782771,Nick Cassavetes,7.1,2002,43641410.1703396,123947387.370612,80305977.2002724
5397,0.171007,Nick Cassavetes,5.1,1997,24452285.7792977,0.0,-24452285.7792977
6579,1.56812,Nick Cassavetes,6.5,2006,0.0,16559599.8083714,16559599.8083714
6966,3.425628,Nick Cassavetes,7.5,2004,33478916.5945523,133457615.92248,99978699.32792771
3848,0.111553,David Redmon,6.5,2011,0.0,0.0,0.0
2600,0.175782,Alan Rudolph,4.8,1999,15708634.1591318,0.0,-15708634.1591318
4256,0.441243,Alan Rudolph,5.9,1994,0.0,0.0,0.0
9379,0.355317,Alan Rudolph,5.1,1991,12808742.7354415,0.0,-12808742.7354415
9964,0.142949,Peter Watkins,6.6,1971,0.0,0.0,0.0
5325,0.464907,Bob Spiers,5.2,1997,33961508.0268024,135846032.107209,101884524.0804066
1453,1.075405,Agnieszka Wojtowicz-Vosloo,5.2,2009,4573801.95356229,3665541.44362606,-908260.5099362303
7205,0.274886,James Sbardellati,5.2,2004,20780017.1966186,19282544.5084879,-1497472.6881307028
8042,0.210827,James Sbardellati,3.8,1983,0.0,19464483.3387883,19464483.3387883
6004,0.060425,Lionel Baier,5.8,2013,0.0,0.0,0.0
5799,0.283533,Mark Webber,5.7,2013,0.0,7793.41369491677,7793.41369491677
5595,0.721548,Jonathan Sobol,6.1,2013,0.0,59966.9767433153,59966.9767433153
7592,0.420933,Martin Gero,6.2,2007,1577502.87394731,0.0,-1577502.87394731
3883,0.046695,Vikas Bahl,7.2,2011,0.0,0.0,0.0
4314,0.246531,Howard Zieff,5.3,1994,0.0,0.0,0.0
7322,0.707581999999999,Howard Zieff,6.2,1980,0.0,0.0,0.0
9225,0.475745,Howard Zieff,5.7,1989,0.0,0.0,0.0
9337,0.691822,Howard Zieff,6.9,1991,26418031.8918481,0.0,-26418031.8918481
7265,0.003461,Sandra Werneck,6.7,2004,0.0,0.0,0.0
10640,0.139385999999999,Philip D'Antoni,6.6,1973,0.0,0.0,0.0
2080,0.61643,Jim Field Smith,5.9,2010,20000000.0,49779728.0,29779728.0
3549,0.615488,Jim Field Smith,5.9,2011,0.0,170329.052471577,170329.052471577
102,1.65107799999999,Rob Cohen,3.9,2015,3679998.38080071,46150034.4539848,42470036.07318409
2753,0.414311,Rob Cohen,6.4,2001,46796548.434366,255267690.419157,208471141.98479098
2886,2.511394,Rob Cohen,5.1,2008,146854061.902329,406257724.017262,259403662.11493298
3924,1.936728,Rob Cohen,5.7,2002,84858297.5534383,336339962.221085,251481664.6676467
4498,0.686877,Rob Cohen,5.2,2012,42738492.660851,28827808.5125579,-13910684.1482931
6313,0.606286,Rob Cohen,5.0,2005,150736044.103356,85900499.9188816,-64835544.18447441
8479,1.108366,Rob Cohen,6.1,1996,79242354.1207344,160246634.181008,81004280.06027362
8481,1.056168,Rob Cohen,5.6,1996,111217339.11682,221339839.45499,110122500.33817
8705,0.848261,Rob Cohen,5.9,2000,18994381.715147,44329315.9793908,25334934.2642438
10378,0.140785,Rob Cohen,6.9,1993,21132579.4637819,95872087.2135516,74739507.74976969
132,1.25358,Richard Starzack,6.9,2015,0.0,54923975.8334506,54923975.8334506
7424,1.433511,Shane Kuhn,4.8,2007,0.0,0.0,0.0
1105,0.210808,Dan Storey,7.9,2014,0.0,0.0,0.0
544,0.11004,Eric Schaeffer,7.4,2015,0.0,0.0,0.0
8096,1.085209,Robert Longo,5.3,1995,37205138.5447811,27296723.2862096,-9908415.258571498
578,0.0807539999999999,Peter D. Hutchison,7.8,2015,0.0,41119.3819074719,41119.3819074719
10130,0.173731,Marlon Brando,6.1,1961,43769167.2478239,31367903.1942738,-12401264.053550102
8116,0.804711,Tim Robbins,7.1,1995,15740635.5381766,56328057.4538921,40587421.9157155
8317,0.347179,Tim Robbins,6.6,1992,0.0,0.0,0.0
984,0.340735,Mark Hartley,7.2,2014,0.0,0.0,0.0
3330,0.329196,Mark Hartley,6.4,2008,0.0,0.0,0.0
5782,0.301709,Mark Hartley,4.2,2013,0.0,0.0,0.0
5417,0.059172,Alain Chabat,5.6,1997,0.0,0.0,0.0
838,0.662295,Paco Cabezas,5.2,2014,19342912.0662006,0.0,-19342912.0662006
3269,0.199865,Damian Harris,6.4,2008,0.0,0.0,0.0
9440,0.130152,Damian Harris,5.5,1991,0.0,0.0,0.0
2882,3.036644,John Stevenson,6.8,2008,131662262.395191,639822446.349653,508160183.954462
4670,0.320264,Daryl Wein,4.9,2012,0.0,239908.254702421,239908.254702421
7320,0.764524,Tommy Chong,6.3,1980,0.0,110274095.009124,110274095.009124
7910,0.60906,Tommy Chong,4.4,1984,0.0,0.0,0.0
8006,0.589232,Tommy Chong,5.3,1983,0.0,34028476.3811548,34028476.3811548
8416,0.267848,Tommy Chong,6.7,1981,0.0,0.0,0.0
7311,1.636256,Jim Abrahams,7.0,1980,9261128.63522451,220821131.35535,211560002.72012547
7930,0.44653,Jim Abrahams,6.8,1984,18891378.3527473,42942915.7121273,24051537.35938
9121,0.240661,Jim Abrahams,5.7,1998,13376954.6907829,25416213.9124876,12039259.2217047
9352,0.514489,Jim Abrahams,6.2,1991,41628413.8901848,289951771.881415,248323357.99123022
9487,0.514373,Jim Abrahams,5.7,1988,0.0,0.0,0.0
10064,0.285625,Jim Abrahams,6.0,1990,0.0,0.0,0.0
10245,0.873616,Jim Abrahams,6.1,1993,37736749.0424677,201895871.629844,164159122.5873763
10502,0.605767,Jim Abrahams,6.3,1986,0.0,142490993.459826,142490993.459826
130,1.284541,Rupert Goold,6.0,2015,0.0,4342117.4894683,4342117.4894683
10306,0.453557,Thomas Schlamme,6.2,1993,30189399.2339741,17487938.580271,-12701460.653703101
6848,0.235116,David Jackson,5.2,2006,0.0,0.0,0.0
8625,0.21822,Greg Spence,4.9,1996,0.0,0.0,0.0
9076,0.41932,Greg Spence,5.3,1998,0.0,0.0,0.0
423,0.24495,Jake Szymanski,6.4,2015,0.0,0.0,0.0
4934,0.016365,Jake Szymanski,8.1,2012,0.0,0.0,0.0
860,0.593065,Kat Candler,5.3,2014,0.0,0.0,0.0
3608,0.46351,Angel Gracia,5.2,2011,90.1540179610069,2423495.10647868,2423404.952460719
2676,0.974222,Motonori Sakakibara,5.6,2001,168713871.987056,104838836.9974,-63875034.98965599
1225,0.097531,Stephen Daldry,8.1,2014,0.0,0.0,0.0
2941,1.072485,Stephen Daldry,7.1,2008,32409172.2818933,0.0,-32409172.2818933
3488,0.907952,Stephen Daldry,7.0,2011,38775921.7036588,53557187.6987265,14781265.9950677
3951,1.17681,Stephen Daldry,6.7,2002,30306534.8405136,131949890.932842,101643356.0923284
8679,1.211626,Stephen Daldry,7.1,2000,6331460.57171569,139292132.577745,132960672.00602931
8058,0.194675,Jack Clayton,6.3,1983,41596927.9574047,12382939.1294638,-29213988.827940904
9772,0.372231,Jack Clayton,6.1,1974,28744845.2753424,117337342.870725,88592497.5953826
10119,0.296403,Jack Clayton,6.6,1961,0.0,0.0,0.0
5907,0.131381,Pat Kiely,4.8,2013,0.0,0.0,0.0
3319,0.092364,Vicente Amorim,6.4,2008,0.0,0.0,0.0
8300,0.460532,Gary Sinise,6.8,1992,0.0,7928059.86598716,7928059.86598716
4793,0.173158999999999,Thunder Levin,2.4,2012,0.0,0.0,0.0
5893,0.18384,Thunder Levin,4.1,2013,936033.352740424,0.0,-936033.352740424
5794,0.291471,Paul Hough,5.1,2013,530730.91100382,0.0,-530730.91100382
343,0.344994,Julien Soret,5.9,2015,0.0,0.0,0.0
2189,0.335013,Martyn Pick,5.5,2010,0.0,0.0,0.0
4759,0.209137,Deepa Mehta,5.0,2012,0.0,839668.91914352,839668.91914352
6516,0.11769,Deepa Mehta,6.3,2005,0.0,11637254.7147722,11637254.7147722
4853,0.115214,Ron Nyswaner,5.2,2012,0.0,0.0,0.0
2230,0.271381,William Dear,5.7,2010,12500000.0,3878993.0,-8621007.0
4254,0.459602,William Dear,5.9,1994,0.0,73903982.902153,73903982.902153
5404,0.15255,William Dear,6.2,1997,0.0,0.0,0.0
6416,0.300101,William Dear,5.6,2005,0.0,0.0,0.0
6852,0.222458,William Dear,5.7,2006,0.0,0.0,0.0
9409,0.239605,William Dear,5.8,1991,0.0,12470266.9053789,12470266.9053789
9642,0.405361,William Dear,5.6,1987,0.0,95951360.138665,95951360.138665
6043,0.03908,Zoya Akhtar,5.9,2013,0.0,0.0,0.0
1276,0.166508,Eric Kissack,7.0,2014,0.0,0.0,0.0
4916,0.034628,Coley Sohn,5.3,2012,0.0,0.0,0.0
3074,0.456683,Hiroshi Morioka,6.8,2008,3544753.21833208,0.0,-3544753.21833208
2950,0.978313,Ric Roman Waugh,6.9,2008,2937081.23804658,0.0,-2937081.23804658
5589,0.733975,Ric Roman Waugh,5.7,2013,32761167.3459148,40184344.2805554,7423176.934640598
9418,0.211558,Michael Karbelnikoff,6.0,1991,36825135.3643943,32416990.5410637,-4408144.8233306
8529,0.565952999999999,Hettie MacDonald,7.0,1996,0.0,2085325.10844038,2085325.10844038
4993,1.158663,Clark Johnson,5.8,2003,94828211.5826022,138263498.677383,43435287.0947808
6732,0.441629,Clark Johnson,5.6,2006,64900149.4974943,84284035.0716081,19383885.574113794
506,0.14811,Bruce McDonald,3.5,2015,0.0,0.0,0.0
3168,0.292965,Bruce McDonald,6.5,2008,1519179.95071375,0.0,-1519179.95071375
7758,0.144185999999999,Bruce McDonald,5.9,2007,736168.007842082,33207.4871651737,-702960.5206769082
5976,0.113051,Sara Sugarman,6.0,2013,0.0,0.0,0.0
7070,0.678708,Sara Sugarman,5.1,2004,17316680.9971822,33861116.5241773,16544435.526995096
5869,0.210766,Marina de Van,4.0,2013,0.0,0.0,0.0
5845,0.228099,Nisha Ganatra,4.6,2013,0.0,0.0,0.0
5885,0.194328,Nisha Ganatra,4.8,2013,0.0,0.0,0.0
6451,0.234355,Nisha Ganatra,5.2,2005,0.0,0.0,0.0
328,0.367617,Jennifer Phang,6.4,2015,0.0,0.0,0.0
9692,0.186551,Ren̩ Laloux,7.2,1987,0.0,0.0,0.0
229,0.577814,Ken Scott,4.9,2015,32199985.8320062,13276746.9182313,-18923238.9137749
5498,1.30454,Ken Scott,6.1,2013,24336867.171251,47891309.6791464,23554442.507895403
7778,0.114853,Christian Charles,5.0,2007,0.0,0.0,0.0
412,0.256286,Marcus Nispel,4.6,2015,0.0,0.0,0.0
1601,0.441444,Marcus Nispel,5.6,2009,19311608.2483741,92877707.1063262,73566098.85795209
3464,1.054256,Marcus Nispel,5.2,2011,87245823.8332325,47301797.8456097,-39944025.987622805
5010,0.920571,Marcus Nispel,6.0,2003,11260850.125434,126917669.435492,115656819.310058
7586,0.43151,Marcus Nispel,5.4,2007,47325086.2184195,32415434.5405191,-14909651.6779004
5416,0.0645559999999999,Kevin Allen,5.6,1997,0.0,0.0,0.0
7173,0.275919,Kevin Allen,5.3,2004,30015580.3951158,33269956.2049593,3254375.809843499
3114,0.382852,Clark Gregg,6.1,2008,3038359.9014275,3879111.55925794,840751.65783044
5665,0.470645,Clark Gregg,5.6,2013,0.0,0.0,0.0
1510,0.694443,Patrick Lussier,5.3,2009,15246006.5118743,102386811.106654,87140804.5947797
3379,3.355611,Patrick Lussier,5.3,2011,48469902.1295736,28046043.4988289,-20423858.6307447
5113,0.335925,Patrick Lussier,4.4,2003,0.0,0.0,0.0
6479,0.324631,Patrick Lussier,3.6,2005,3907971.51379072,0.0,-3907971.51379072
7641,0.316932,Patrick Lussier,5.4,2007,0.0,0.0,0.0
8745,0.481089,Patrick Lussier,4.7,2000,35456179.2016078,41788066.5137661,6331887.3121583015
8830,0.172019,Patrick Lussier,4.7,2000,0.0,0.0,0.0
2852,0.19853,Jennifer Jason Leigh,5.6,2001,0.0,0.0,0.0
1146,0.180139,John Boorman,6.0,2014,0.0,0.0,0.0
1351,0.375967,John Boorman,4.6,1977,50368934.4559849,110628679.855412,60259745.39942711
2729,0.509877999999999,John Boorman,5.7,2001,25861250.4505707,34492088.119871,8630837.6693003
6099,0.790122999999999,John Boorman,7.4,1985,0.0,49598671.8008025,49598671.8008025
7270,0.949381,John Boorman,7.0,1972,10429121.8627245,240507830.445422,230078708.58269748
8385,0.995357,John Boorman,6.5,1981,0.0,83858585.88281,83858585.88281
9712,0.077814,John Boorman,5.6,1987,0.0,0.0,0.0
9746,0.166845,John Boorman,6.0,1968,0.0,0.0,0.0
9787,0.224462,John Boorman,5.4,1974,0.0,0.0,0.0
10423,0.337261,John Boorman,6.7,1967,0.0,0.0,0.0
5946,0.14165,Herschel Faber,4.8,2013,0.0,0.0,0.0
5678,0.443555,Paul Middleditch,4.7,2013,0.0,0.0,0.0
2144,0.443437,Denys Granier-Deferre,5.4,2010,0.0,0.0,0.0
2239,0.256392,Eric Valette,3.5,2010,13000000.0,0.0,-13000000.0
3063,0.475129,Eric Valette,4.8,2008,20255732.6761833,0.0,-20255732.6761833
660,3.582315,Robert Stromberg,7.0,2014,165796389.138862,698565011.988,532768622.849138
4038,0.478278,Marc Evans,6.2,2002,3636784.18086164,0.0,-3636784.18086164
6666,0.702198,Marc Evans,7.4,2006,12980029.8994988,1494504.41759092,-11485525.48190788
3890,0.030986,Sean Dunson,4.9,2011,242349.510647868,0.0,-242349.510647868
559,0.031635,Nick Hurran,6.2,2015,0.0,0.0,0.0
4163,0.095114,Nick Hurran,6.5,2002,0.0,0.0,0.0
5611,0.661187,Nick Hurran,8.0,2013,0.0,0.0,0.0
6667,0.701814,Nick Hurran,6.2,2006,16765871.9535193,7988596.17839796,-8777275.775121339
7180,0.252151,Nick Hurran,5.2,2004,40405588.9934252,25438010.4380335,-14967578.5553917
493,0.168354,Rachel Goldenberg,4.4,2015,0.0,0.0,0.0
2118,0.513524,Rachel Goldenberg,5.5,2010,0.0,0.0,0.0
4659,0.326556,Rachel Goldenberg,6.2,2012,0.0,0.0,0.0
4661,0.324354,Rachel Goldenberg,6.1,2012,0.0,0.0,0.0
370,0.314198999999999,Elizabeth Chai Vasarhelyi,6.9,2015,0.0,2147488.81510492,2147488.81510492
151,1.036825,Uli Edel,5.3,2015,0.0,0.0,0.0
1077,0.342044,Uli Edel,7.1,2014,0.0,0.0,0.0
2737,0.467592,Uli Edel,6.0,2001,0.0,0.0,0.0
7130,0.3994,Uli Edel,6.2,2004,26552244.1956794,0.0,-26552244.1956794
8860,0.12392,Uli Edel,6.4,2000,27858426.515549,17165840.7065302,-10692585.809018802
10317,0.394817,Uli Edel,4.4,1993,45284098.8509612,20036092.9362541,-25248005.914707102
2580,0.204411,Mark Illsley,5.3,1999,2225389.83921034,2544339.2562302,318949.41701986035
2602,0.144508,Michael Cristofer,4.6,1999,0.0,314033.923580898,314033.923580898
2678,0.945429,Michael Cristofer,5.8,2001,51722500.9011414,43597536.3833927,-8124964.517748699
9062,0.47743,Michael Cristofer,6.7,1998,0.0,0.0,0.0
3254,0.173639,Peter Werner,7.8,2008,0.0,0.0,0.0
7241,0.125335,Peter Werner,6.7,2004,0.0,0.0,0.0
9701,0.173519,Peter Werner,6.6,1987,0.0,0.0,0.0
4812,0.156925,Ziad Doueiri,5.8,2012,0.0,0.0,0.0
3468,1.043518,Tom Owens,6.6,2011,0.0,0.0,0.0
1475,0.884343,Ethan Coen,6.4,2009,7114803.03887467,31945805.1222922,24831002.083417527
1939,2.100704,Ethan Coen,7.0,2010,38000000.0,252276927.0,214276927.0
2919,1.435434,Ethan Coen,6.3,2008,37473105.4509392,165813497.569514,128340392.1185748
5453,2.070019,Ethan Coen,7.1,2013,10296366.8801446,30828557.0671454,20532190.1870008
7120,0.428843,Ethan Coen,5.8,2004,0.0,0.0,0.0
